Hermana Maria Louisa, mi pregunta es en Levítico 25:10 donde dice: "¿Puedo leerla, hermana?;Sister Maria Louisa, my question is in Leviticus 25:10 where it says, 'May I read it, sister?
Sí, hermana. Sí. Y tú consagrarás el 50o año;' Yes, sister. Yes. And you shall consecrate the 50th year
y proclamar la libertad en toda la tierra a todos sus habitantes.;and proclaim liberty throughout all the land to all its inhabitants.
Será un jubileo para ti, y cada uno de vosotros volverá a su posesión,;It shall be a jubilee for you, and each of you shall return to his possession,
y cada uno de ustedes volverá a su familia. Hermana Maria Louisa,;and each of you shall return to his family. Sister Maria Louisa,
tenemos un coro muy hermoso en la iglesia, coro 54.;we have a very beautiful chorus in the church, chorus 54.
Y cada vez que lo canto, me pregunto, ¿cómo se aplica este año jubilar a nuestro tiempo?;And every time I sing it, I ask myself, how does this Jubilee year apply to our time?
¿Cómo lo estamos viviendo hoy? Muy bien, ese año físico de Jubileo.;How are we living it today? All right, that physical year of Jubilee.
Durante ese tiempo físico cuando el Señor Dios formó a su pueblo, cuando formó al pueblo de Israel,;During that physical time when the Lord God when he formed his people, when he formed the people of Israel,
les dio leyes. Como hoy en nuestros países decimos que existe la constitución que es la ley del país.;he gave them laws. Just like we today in our countries say there is the constitution which is the country's laws.
¿Verdad? Así que esto es para el gobierno, para el país;Right? So this is for the government, for the country
y para que los habitantes se sometan a estas leyes. Por lo tanto nuestro Dios cuando formó el pueblo de Israel que era un país,;and for the inhabitants to submit to these laws. Therefore our God when he formed the people of Israel which was a country,
una nación, bueno les dio las leyes, reglamentos y preceptos,;a nation, well he gave them the laws, regulations and precepts,
les dio todo para que su gente viviera de manera ordenada para que todos hicieran las cosas bien;he gave them everything so that their people would live in an orderly manner so that everyone would do things right
y ser gobernado por un mandato. En ese momento, Dios quería gobernarlos;and be governed by a mandate. At that time, God wanted to govern them
y les dio los mandamientos. Pero el Señor también puso a su pueblo en la tierra.;and he gave them the commandments. But the Lord also put his people on the earth.
Primero, puso a Moisés a cargo. Después, ya que la obra era demasiado para Moisés, le aconsejaron,;First, he put Moses in charge. Afterwards, since the work was too much for Moses, they advised him,
y Dios le dijo que nombrara 70 jueces para ayudarlo a gobernar, juzgar, condenar, castigar,;and God told him to appoint 70 judges to help him govern, judge, condemn, punish,
y recompensar a la gente. Y entonces el Señor dio los mandamientos;and reward the people. And so the Lord then gave the commandments
y comenzó a dar las leyes a Moisés. Y le dijo a Moisés que escribiera.;and began to give the laws to Moses. And he told Moses to write.
Y Moisés escribió todas las leyes, todo lo que Dios le dijo que hiciera en esa nación que estaba siendo formada llamada Israel.;And Moses wrote all the laws, everything that God told him to do in that nation that was being formed called Israel.
Y el Señor, pues, entre todas las leyes y todo lo que tenía que hacerse, les dijo que tenían que celebrar ciertas fiestas.;And the Lord therefore among all the laws and everything that had to be done told them that they had to celebrate certain feasts.
Tenían que celebrar la fiesta de la Pascua, la fiesta de los tabernáculos.;They had to celebrate the feast of Passover, the feast of tabernacles.
Bueno, el Señor les dio una explicación para todo. Y que cada 50 años después de haber visto la tierra,;Well, the Lord gave them an explanation for everything. And that every 50 years after having swn the land,
cada 50 años tuvieron que dejar reposar la tierra por un año;every 50 years they had to let the land rest for a year
y nadie iba a coser porque era un descanso que se daba, un descanso para la tierra.;and no one was to sew because it was a rest that was given, a rest for the land.
Y por lo tanto tuvieron que cosechar y almacenar toda la comida que les duraría un año porque durante un año no iban a cosechar.;And they therefore had to harvest and store all the food that would last them for a year because for a year they were not going to harvest.
Así que ese fue el resto del año del Jubileo.;So that was the rest of the year of Jubilee.
Y entonces el Señor les dijo que ese mismo año, cada 50 años,;And also the Lord then told them that that same year, every 50 years,
desde el día que Dios los sacó de Egipto,;from the day that God brought them out of Egypt,
que era el tiempo de la formación de esa nación del pueblo de Israel,;which was the time of the formation of that nation of the people of Israel,
el día que dejaron Egipto con Moisés, comenzaron a contar desde allí.;the day they left Egypt with Moses, they began to count from there.
Así que dice que cuando llegues a 50 años, la tierra descansará. No trabajarás.;So he says when you reach 50 years then the land will rest. You will not work.
Salvas y almacenas comida. Si los pobres tienen más dinero;You save and stock up on food. If the poor owe those who have more money
y tener deudas entonces esa deuda debe ser liquidada. Ya no los acusarás.;and have debts then that debt must be settled. You will no longer charge them.
Pero eso se resolverá. Así que todos están libres de deuda.;But that will be settled. So everyone is free of debt.
Aquellos que tenían muchas deudas en ese 50o año ya no pagaban porque eso era como la libertad que Dios les había dado.;Those who had many debts in that 50th year no longer paid because that was like the freedom that God had given them.
La tierra descansa y usted también sus deudas se resolverán especialmente para la gente con bajos recursos.;The land rests and you too your debts will be settled especially for the people with low resources.
Y ese jubileo que era cada 50 años representaba simbólicamente al Señor Jesucristo.;And that jubilee which was every 50 years was symbolically representing the Lord Jesus Christ.
Cuando el Señor Jesucristo comenzó a predicar él es como nuestro jubileo como el año 50 para nosotros ahora espiritualmente.;When the Lord Jesus Christ began to preach he is like our jubilee like the 50th year for us now spiritually.
Así que descansamos. Descansamos en ese jubileo que el Señor Jesús nos trajo con su palabra.;So we rest. We rest in that jubilee that the Lord Jesus brought us with his word.
Así que hizo la promesa. Dijo: "Yo soy el resto para todos.;So he made the promise. He said, 'I am the rest for all.
Yo soy ese descanso. Soy ese sábado, ese día de descanso.;I am that rest. I am that Sabbath, that day of rest.
Yo soy el que cree en mí, el que me sigue, el que guarda mis mandamientos.;I am the one who believes in me, the one who follows me, the one who keeps my commandments.
Entonces en mí descansará, tendrá paz, tendrá felicidad, tendrá comida,;Then in me will have rest, will have peace, will have happiness, will have food,
tendrá el agua de la vida, lo tendremos todo, la vida, la paz.;will have the water of life, we'll have everything, life, peace.
Pero todos siendo espirituales, digamos por el alma, no tanto el cuerpo,;But all being spiritual, let's say for the soul, not so much the body,
aunque el cuerpo físico también disfruta de las cosas. Disfrutamos físicamente lo que Dios nos da.;although the physical body also enjoys things. We physically enjoy what God gives us.
Y aunque nuestro alma o nuestro espíritu es la que disfruta más;And although our soul or our spirit is the one that enjoys more
y es el que recibe los beneficios y el que recibirá esos beneficios para siempre,;and is the one that receives the benefits and the one that will receive those benefits forever,
nuestro cuerpo físico material también está participando y disfrutando de ese descanso, esa paz;our material physical body is also participating and enjoying that rest, that peace
y ese resto que Dios nos da. Así que el Señor Jesús es ese año de Jubileo.;and that rest that God gives us. So the Lord Jesus is that year of Jubilee.
Por eso el coro dice que en el año del jubileo,;That's why the chorus says that in the year of Jubilee,
en el año del Señor es cuando una persona conoce el evangelio, sabe acerca de Dios,;in the year of the Lord is when a person knows the gospel, knows about God,
comienza a disfrutar de ese jubileo, comienza a disfrutar de ese 50o año espiritual, que es el Señor Jesucristo.;begins to enjoy that jubilee, begins to enjoy that spiritual 50th year, which is the Lord Jesus Christ.
Y eso está allí descansando en ese año del jubileo. Por lo tanto, todo lo que el Señor hizo;And that therefore is there resting in that year of Jubilee. Therefore, everything that the Lord did
y ordenado en antigüedad al pueblo de Israel en las leyes, todo lo que tenía un símbolo para el futuro,;and ordered in antiquity to the people of Israel in the laws, all that had a symbol for the future,
todo era un prefigurado y un símbolo para el futuro de lo que pasaría en la vida espiritual de los creyentes,;everything was a foreshadowing and a symbol for the future of what would happen in the spiritual life of the believers,
los seguidores del evangelio de Cristo. Por ejemplo, encontramos esto en Hebreos.;the followers of the gospel of Christ. So for example, we find this in Hebrews.
Así que cuando leemos hebreos, explica claramente que todo lo que sucedió en la antigüedad fue la sombra del futuro,;So when we read Hebrews, it clearly explains that everything that happened in antiquity was the shadow of the future,
la sombra de lo que iba a venir, la sombra de lo que estaríamos disfrutando con Cristo Jesús.;the shadow of what was to come, the shadow of what we would be enjoying with Christ Jesus.
Esos eran, por ejemplo, los sacrificios de los animales, el derramamiento de sangre.;Those were, for example, the sacrifices of the animals, the shedding of blood.
Así que hoy el sacrificio de los animales es un símbolo de nosotros.;So today, the sacrifice of animals is a symbol of us.
Sacrificamos muchas cosas en nuestra carne para agradar al Señor.;We sacrifice many things in our flesh to please the Lord.
El derramamiento de sangre para el perdón de pecados fue hecho por el Señor Jesús en la cruz del Calvario.;The shedding of blood for the forgiveness of sins was done by the Lord Jesus on the cross of Calvary.
