Tengo dos preguntas, pero son muy cortas si me permites.;I have two questions, but they are very short if you would allow me.
Ambos están en el libro de Ezequiel 1:10. Ezequiel capítulo 1.;They're both in the book of Ezekiel 1:10. Ezekiel chapter 1.
Ezequiel 1 verso 10. Sí. Muy bien. En el libro de Ezequiel, hablan de cuatro caras.;Ezekiel 1 verse 10. Yes. All right. In the book of Ezekiel, they talk about four faces.
Describen las caras de los querubines, que se asemejan a las caras de la gente;They describe the faces of the cherubim, which resemble the faces of the people
y las banderas que los israelitas tenían cuando estaban bajo la ley de Moisés.;and the banners the Israelites had when they were under the law of Moses.
Estoy tratando de entender lo que esto significa. ¿Está destinado a demostrar que estos son el pueblo de Dios?;I'm trying to understand what this means. Is it meant to show that these are God's people?
¿Por qué tienen las mismas caras? Te daré una breve explicación.;Why do they have the same faces? I'll give you a brief explanation.
El profeta Ezequiel, cuando la destrucción vino a Jerusalén, no estoy seguro de cuántos de ustedes han leído sobre ello.;The prophet Ezekiel, when destruction came to Jerusalem, I'm not sure how many of you have read about it.
El rey Nabucodonosor, rey de Babilonia, vino para destruir y asestar la ciudad de Jerusalén.;King Nebuchadnezzar, the king of Babylon, came to destroy and besiege the city of Jerusalem.
Luego lo destruyeron y lo prendieron fuego. No estoy seguro si has leído que el templo fue destruido,;Then they destroyed it and set it on fire. I'm not sure if you've read that the temple was destroyed,
quemada, la casa de Dios. Y que el rey Nabucodonosor tomó todos los tesoros, todos los metales, el oro,;burned down, the house of God. And that King Nebuchadnezzar took all the treasures, all the metals, the gold,
y lo trajeron a Babilonia. Y la ciudad quedó en ruinas.;and brought it to Babylon. And the city was left in ruins.
Todo estaba quemado. Todo fue destruido. Y había mucha muerte en ese momento.;Everything was burned. Everything was destroyed. And there was a lot of death at that time.
Algunas personas fueron llevadas cautivas a Babilonia. Aquellos que fueron tomados fueron elegidos por Dios porque él quería salvar sus vidas.;Some people were taken captive to Babylon. Those who were taken were chosen by God because he wanted to save their lives.
Dios les permitió ser tomados como prisioneros para protegerlos.;God allowed them to be taken as prisoners to protect them.
Porque si hubieran permanecido en Jerusalén, todos habrían muerto. Entre los llevados a Babilonia estaba Daniel.;For if they had stayed in Jerusalem, they would have all perished. Among those taken to Babylon was Daniel.
Como muchos de ustedes saben, el profeta Ezequiel también fue llevado cautivo a Babilonia.;As many of you know, the prophet Ezekiel was also taken captive to Babylon.
Pero en el tiempo de Ezequiel, como estaban en camino, porque en ese momento no había llanuras.;But in Ezekiel's time, as they were on their way, because at that time there were no plains.
Estaba caminando o por mar o por camello, ¿verdad?;It was either walking or by sea or by camel, right?
Pero si no hubiera, bueno, tenían que caminar.;But if there weren't any, well, they had to walk.
