Hermana, mi pregunta es sobre la circuncisión. En realidad no tengo un pasaje bíblico que se refiere a esto,;Sister, my question is regarding the circumcision. I actually don't have a Biblical passage that refers to this,
pero el Señor siempre habla de la circuncisión. Cuando fueron circuncidados,;but the Lord always speaks about the circumcision. When were they circumcised,
¿Y cuándo dejaron de ser circuncidados? Porque hubo un tiempo que dejaron de hacer esto,;and when did they stop being circumcised? Because there was a time they stopped doing this,
y por qué, si puedes explicarlo. Vale, la circuncisión, perteneció a la ley de Moisés.;and why, if you can explain. Okay, the circumcision, it belonged to the law of Moses.
Así que en la ley de Moisés, Dios dijo que todos los niños, todos los niños varones,;So in the law of Moses, God said that all of the children, all male children,
después de 8 días de nacer tuvo que ser circuncidado, y fue una cirugía en el miembro masculino.;after8 days of being born had to be circumcised, and it was a surgery on the male member.
Ahora esa circuncisión llegó a su fin cuando Jesucristo vino a la Tierra para predicar el evangelio,;Now that circumcision came to an end when Jesus Christ came to Earth to preach the gospel,
y eso fue hace más de 2.000 años. Cristo predicó el evangelio,;and that was over 2,000 years ago. Christ preached the gospel,
y Cristo murió en la cruz del Calvario, y cuando murió;and Christ died on the cross of Calvary, and when he died
y resucitado, el Evangelio de Jesucristo comenzó, y aquí llegó la circuncisión al fin,;and resurrected, the Gospel of Jesus Christ began, and this is where circumcision came came to an end,
porque la circuncisión física hecha por el pueblo de Israel, era un símbolo de la circuncisión espiritual.;because the physical circumcision done by the people of Israel, it was a symbol of the spiritual circumcision.
Hoy somos circuncidados espiritualmente, ¿y de qué consiste eso?;Today we are circumcised spiritually, and what does that consist of?
Consiste en que creo en el Señor, creo en el evangelio.;It consists of when I believe in the Lord, I believe in the gospel.
Cuando Dios ha venido a mi vida, en mi corazón me ha hablado,;When God has come to my life, in my heart has spoken to me,
y creí y acepté al Señor, el Espíritu Santo vino a mi vida.;and I believed and I accepted the Lord, the Holy Spirit came to my life.
Entonces me circuncidan porque me he alejado del pecado.;I then am circumcised because I have turned away from sin.
Al alejarse del pecado, esta es la circuncisión del corazón.;By turning away from sin, this is the circumcision of the heart.
Esta es la circuncisión espiritual, y por lo tanto ya no necesitas participar en la circuncisión física,;This is the spiritual circumcision, and therefore you no longer need to take part in the physical circumcision,
porque el espiritual es el que cuenta, que ya no pecas, que te alejas del pecado,;because the spiritual one is the one that counts, that you no longer sin, that you turn away from sin,
y allí puedes decir que estoy circuncidado porque ya no peco como lo hice antes,;and there you can say I am circumcised because I no longer sin as I did before,
porque esa es la circuncisión. Es arrepentirse y alejarse del pecado.;for that is the circumcision. It is repenting and turning away from sin.
