Hermana, me gustaría entender algo que fue escrito en la Biblia en Primera Corintios, en el capítulo número nueve,;Sister, I would like to understand something that was written in the Bible in First Corinthians, in chapter number nine,
en los versículos 22 y 23. A la semana me volví tan débil que podría ganar la semana.;in verses 22 and 23. To the week I became as weak that I might win the week.
Me he convertido en todas las cosas para todos los hombres, para que por todos los medios salve hijo.;I have become all things to all men, that I might by all means save son.
Ahora, esto hago por el evangelio, para que pueda ser parte de ello contigo.;Now, this I do for the gospel's sake, that I may be partaker of it with you.
Me gustaría entender, hermana: en nuestras vidas cotidianas, ¿cómo podemos hacernos débiles,;I would like to understand, sister: in our day-to-day lives, how can we make ourselves weak,
que también podamos ganar la semana, o ¿qué significa ser débil?;that we may also win the week, or what does it mean to be weak?
Vale, bien, en el versículo 21, o más bien en el versículo 20, el apóstol Pablo dice:,;Okay, well, in verse 21, or rather in verse 20, the Apostle Paul says,
¿A los judíos que me convertí en judío? Recordemos: el apóstol Pablo era judío.;'Unto the Jews I became as a Jew.'? Let's remember: the Apostle Paul was a Jew.
Era judío, y era muy celoso de la ley de Moisés,;He was a Jew, and he was very zealous of the law of Moses,
pero una vez que creyó en el evangelio, dejó de ser judío y se convirtió en cristiano.;but once he believed in the gospel, he gave up being a Jew and became a Christian.
Pero él dice aquí: 'Y a los judíos me convertí en judío, para ganar judíos.';But he says here, 'And to the Jews I became as a Jew, that I might win Jews.'
Así que está diciendo: 'Bueno, yo también soy judío' porque era judío,;So he's saying, 'Okay, well, I'm a Jew too,' because he was a Jew,
y estoy seguro de que empezaría a hablar con los judíos sobre la ley, a razonar sobre diferentes temas;and I'm sure he would start to speak to the Jews concerning the law, to reason on different topics
y ganancias, y él diría: 'Bueno, sí, soy judío,;and profits, and he would say, 'Well, yes, I am a Jew,
y he leído mucho la ley de Moisés.";and I have read the law of Moses a lot.'
Y se sentarían a discutir, a analizar la ley,;And they would sit to discuss, to analyze the law,
para que hubiera un punto en el que el Apóstol les enseñaría cosas que no habían entendido,;so that there would be a point where the Apostle would also be teaching them things that they had not understood,
muchas cosas que los profetas habían dicho acerca de Cristo y el evangelio.;many things that the prophets had said concerning Christ and the gospel.
Así que aprovecharía esos momentos, de esa oportunidad, donde estaba con todos los judíos,;So he would take advantage of those moments, of that opportunity, where he was with all of the Jews,
hablando con ellos, leyendo la ley de Moisés y diciéndoles:,;speaking to them, reading the law of Moses and saying to them,
Esto es lo que esto está diciendo sobre el Salvador, está hablando de Cristo.;'This is what this is saying about the Savior, it's talking about Christ.
Habla del rey, habla del Señor;It speaks of the king, it speaks of the Lord.'
Así como nuestro Señor Jesús lo hizo, nuestro Señor Jesús enseñaría;Just as our Lord Jesus did, our Lord Jesus would teach
y les diría: "Hoy esto se cumple, lo que el profeta había hablado de mí";and would say to them, 'Today this is being fulfilled, what the prophet had spoke about me.'
Y el Señor dijo: "Mira, el profeta dijo esto y aquello:,;And the Lord would say, 'Look, the prophet said this and that,
y lo que él dijo fue sobre mí, así que verás, esto ahora va a pasar;and what he said was about me, so you see, this is now coming to pass.'
Así vemos cómo nuestro Señor Jesucristo también tuvo esas discusiones con los judíos,;So we see how our Lord Jesus Christ also had those discussions with the Jews,
y hablarían de la ley de Moisés. Eso es lo que Pablo también hizo.;and they would speak about the law of Moses. That's what Paul did as well.
Estaba entre ellos, hablando de la ley, y ni siquiera sabían que era cristiano,;He was among them, talking about the law, and they did not even know he was a Christian,
pensaron que era sólo un judío, y les enseñaría, razón con ellos,;they thought he was just a Jew, and he would teach them, reason with them,
y todo era ganar sobre algunos judíos para que se convirtieran al Evangelio de Jesucristo.;and it was all to win over some Jews so that they would convert to the Gospel of Jesus Christ.
Así que en medio de la conversación que tuvo con ellos, se convertirían;So in the midst of the conversation he had with them, they would convert
y ellos dirían, 'Wow, lo sabes! ¿Pero dónde conseguiste esta doctrina?;and they would say, 'Wow, you do know! But where did you get this doctrine?
¿Quién te enseñó? Entonces él identificaría quién era realmente,;Who taught you? ' So then he would identify who he truly was,
y eso es probablemente lo que pasó. Ahora, en el versículo número 21, dice: 'A los que están sin ley,;and that is probably what happened. Now, in verse number 21, it says, 'To those who are without law,
