Entre los emails que recibo, hay algunos que me hacen preguntas.;Among the emails I receive, there are some that ask me questions.
Alguien me preguntó, quiero que expliques lo que significa dedicarnos al Señor.;Someone asked me, I want you to explain what it means to dedicate ourselves to the Lord.
Porque en la iglesia, voy a pedir la imposición de manos o pido consejo;Because at church, I go and ask for the laying on of hands or I ask for advice
y el predicador me dice: 'Tienes que dedicarte al Señor.';and the preacher tells me, 'You need to dedicate yourself to the Lord.'
Sin embargo, la persona no entiende lo que significa dedicarse al Señor;However, the person doesn't understand what it means to dedicate oneself to the Lord
y me escriben buscando una respuesta. Ya que no tengo tiempo para responder a tantos emails,;and they write to me seeking an answer. Since I don't have time to respond to so many emails,
Voy a responder aquí. No sólo para esa persona, sino para todos los que tienen la misma pregunta sobre dedicarse a Dios.;I'll answer here. Not just for that person, but for everyone who has the same question about dedicating themselves to God.
En primer lugar, se trata de creer en el Señor. Nuestro credo aquí, nuestro evangelio,;Firstly, it's about believing believing in the Lord. Our creed here, our gospel,
el evangelio que predicamos es creer que Jesucristo es el hijo de Dios;the gospel that we are preaching is to believe that Jesus Christ is the son of God
y que Jesucristo es Dios. Ese es el primer paso.;and that Jesus Christ is God. That's the first step.
también creer que él es el camino a la salvación, el camino que nos lleva a la vida eterna.;also to believe that he is the way to salvation, the path that leads us to everlasting life.
Y dedicarse al Señor, bueno, es confiar en él, creer, alabarle,;And to dedicate yourself to the Lord, well, it's to trust in him, to believe, to praise him,
para glorificarlo, para obedecer los mandamientos. Dedicarse a él es alejarse del pecado,;to glorify him, to obey the commandments. To dedicate yourself to him is to turn away from sin,
para complacer al Señor. Todo esto, todo esto se llama dedicarse a Dios,;to please the Lord. All of this, all of this is called dedicating yourself to God,
vivir una vida justa delante de él. Siempre debemos llevar a cabo un examen coherente de nuestra conciencia para ver dónde estamos fallando a Dios.;living a righteous life before him. We should always conduct a consistent examination of our conscience to see where we are failing God.
Lea la Biblia porque en ella aprendemos todos los caminos que conducen a Dios.;Read the Bible because in it we learn all the paths that lead to God.
Los aprendemos de la Biblia. Así que leemos y aprendemos;We learn them from the Bible. So we read and learn
y decir: 'Quiero cambiar en este aspecto. Quiero renunciar a esto para complacer al Señor.;and say, 'I want to change in this aspect. I want to give up this to please the Lord.
Quiero hacer estas cosas hermosas que esta figura bíblica hizo o que Dios dice que debemos hacer.;I want to do these beautiful things that this Bible figure did or that God says we should do.
Voy a hacerlo. Voy a cumplirlo para complacer al Señor;I'm going to do it. I'm going to fulfill it to please the Lord.'
Todo esto se llama dedicarse más a Dios, teniendo fe;All of this is called dedicating yourself more to God, having faith
y confianza y complacer a Dios en todo, orando, leyendo la Biblia,;and trust and pleasing God in everything, praying, reading the Bible,
y estar atento a su palabra y sus caminos. Eso es lo que significa dedicarse más al Señor.;and being attentive to his word and his ways. That's what it means to dedicate yourself more to the Lord.
Cuando una persona no se dedica al Señor, están completamente distraídos por las cosas del mundo,;When a person doesn't dedicate themselves to the Lord, they're completely distracted by the things of the world,
por las cosas materiales de la vida, por sus propios problemas y dificultades;by the material things of life, by their own problems and difficulties
y todo lo que les preocupa dentro de su casa, dentro de sus vínculos familiares, amistades, trabajo, negocios, lo que sea, estudios.;and everything that troubles them within their home, within their family ties, friendships, work, business, whatever it may be, studies.
Así que la persona está allí distraída y por lo tanto no se dedican a Dios como deberían.;So the person is there distracted and therefore not dedicating themselves to God as they should.
Y eso es lo que significa dedicarse a Dios.;And that's what it means to dedicate yourself to God.
Sí. Hay muchas distracciones en la vida pero debemos luchar contra estas distracciones;Yes. There are many distractions in life but we must fight against these distractions
y dedicar más tiempo a nuestro Dios con nuestros pensamientos también.;and dedicate more time to our God with our thoughts as well.
Cuando estamos en la calle en el trabajo, estudiando lo que sea en el negocio en el trabajo, pensemos en el Señor,;When we are on the street at work, studying whatever in the business at work, let's think about the Lord,
reflexionar sobre él, admirar a Dios en todo lo que vemos, en todo lo que nos rodea, admirar a Dios.;reflect on him, admire God in everything we see, in everything that surrounds us, admire God.
y de esta manera todo esto se llama dedicarnos a Dios. Así que, se trata de vivir;and in this way all of this is called dedicating ourselves to God. So, it's about living
y pensando en el Señor, apartándose del mal. Eso es lo que significa dedicarse a Dios o como cuando alguien le dice estar en buen estado con Dios.;and thinking about the Lord, turning away from evil. That's what it means to dedicate yourself to God or like when someone tells you be in good standing with God.
Significar, reflexionar y ver dónde estás fallando al Señor.;Meaning, reflect and see where you are failing the Lord.
Así que esa es la respuesta. Pero espero que ayude a todos.;So, that's the answer. But I hope it helps everyone.
