Tenía esta pregunta hace cuatro años. Empecé a investigar las enseñanzas;I had this question about four years ago. I started looking into the teachings
y las reflexiones. Pensé que lo había entendido. Pero hace unos dos meses,;and the reflections. I thought I had understood it. But about two months ago,
mi hijo empezó a preguntarme otra vez sobre el cuerpo, el alma y el espíritu.;my son started asking me again about the body, soul, and spirit.
Y terminé sintiéndome confundido una vez más. Así que quería preguntarte,;And I ended up feeling confused once more. So I wanted to ask you,
sabemos que en Génesis cuando el Señor hizo al hombre, tomó polvo, arcilla, y lo formó.;we know that in Genesis when the Lord made man, he took dust, clay, and formed him.
También respiraba y le daba parte de su espíritu.;He also breathed and gave him part of his spirit.
Le dio vida. Tengo dos preguntas en Eclesiastés 12 7 que dice que el polvo volverá a la tierra como era;He gave it life. I have two questions in Ecclesiastes 12 7 which states then the dust will return to the earth as it was
y el espíritu volverá a Dios que lo dio. Sí, la conciencia.;and the spirit will return to God who gave it. Yes indeed the conscience.
Así que tenemos este cuerpo físico y también tenemos el cuerpo espiritual que incluye el alma;So we have this physical body and we also have the spiritual body which includes the soul
y el espíritu y el alma es nuestra personalidad.;and the spirit and in the soul is our personality.
El espíritu digamos el espíritu de una persona que Dios le da lo envía.;The spirit let's say the spirit of a person God gives it he sends it.
Cuando se crea la persona comienza el proceso. Así que Dios da un espíritu a ese ser.;When the person is created the process begins. So God gives a spirit to that being.
Dentro del espíritu hay el alma, la conciencia y el razonamiento.;Within the spirit there is the soul, the conscience and reasoning.
La capacidad que tenemos que pensar, tomar decisiones y elegir entre el derecho;The capacity we have to think, to make decisions, and to choose between right
y mal. Todo eso forma lo que podríamos llamar el corazón espiritual.;and wrong. All of that forms what we might call the spiritual heart.
Es allí donde se centran nuestros pensamientos, nuestra brújula moral y nuestra conciencia espiritual.;It is there that our thoughts, our moral compass and our spiritual awareness are centered.
Ahora también hablamos del alma como la vida del cuerpo que en un sentido físico está representada por la sangre.;Now we also speak of the soul as the life of the body which in a physical sense is represented by the blood.
Si una persona pierde toda su sangre mueren. Así que de esa manera el alma está ligada a la vida física.;If a person loses all their blood they die. So in that way the soul is tied to physical life.
Pero también hay un aspecto espiritual más profundo del alma que permanece bien;But there's also a deeper spiritual aspect of the soul that remains right
y el espíritu mora dentro del cuerpo. Eso es lo que llamamos personalidad.;and the spirit dwells within the body. That's what we call personality.
Por lo tanto, la persona es la parte espiritual del ser humano.;Therefore, the person is the spiritual part of the human being.
Eso es. La persona, la personalidad no muere. La persona sigue viviendo.;That's it. The person, the personality doesn't die. The person continues to live.
Y cuando ese ser muere, su materia es lo que muere, permanece sin el aliento de la vida.;And when that being dies, its matter is what dies, it remains without the breath of life.
Pero dice que la personalidad ya es espiritual y sigue viviendo;But it says that the personality is already spiritual and continues to live
e incluso se vuelve consciente de lo que pasó. Dice que va a donde Dios lo dio.;and even becomes aware of what happened. It says it goes to where God gave it.
Lo siento. Gracias, hermana. Lo que pasó es que solía creer que el espíritu fue a Dios tal como dice aquí en Eclesiastés;I'm sorry. Thank you, sister. What happened is that I used to believe that the spirit went to God just as it says here in Ecclesiastes
y que el cuerpo volvió a la tierra pero que el alma era la que el diablo lucharía.;and that the body returned to the earth but that the soul was the one the devil would fight over.
Y más tarde hicimos otra pregunta. No, no, todo permanece unido.;And later we asked another question. No, no, everything remains united.
El espíritu sale completo con toda su esencia. Es como si la persona nunca hubiera muerto.;The spirit goes forth complete with its full essence. It's as if the person never truly died.
Todavía es la misma persona, ya no en el cuerpo físico.;It's still the same person, just no longer in the physical body.
La carne queda atrás, pero espiritualmente la persona continúa.;The flesh is left behind, but spiritually the person continues.
Lo recuerdan todo. Mira, escucha, entiende. Sigue ahí.;They remember everything. See, hear, understand. It's all still there.
El espíritu va a Dios plenamente consciente, recordando lo que sucedió en la tierra, recordando a sus seres queridos,;The spirit goes to God fully aware, remembering what happened on earth, remembering their loved ones,
