Gloria a nuestro Dios. El honor y la gloria sean para nuestro Dios.;Glory to our God. The honor and the glory be to our God.
Buenas noches, hermanos y hermanas. Que el Señor te bendiga.;Good evening, brothers and sisters. May the Lord bless you.
Regocijen sus corazones porque el Señor me dijo que él siempre está entregando sus ovejas.;Rejoice your hearts because the Lord told me that that he is always delivering his sheep.
que siempre está atento a romper cadenas,;that he is always always is attentive to break chains,
los lazos espirituales para quitar maldiciones que el Señor está siempre allí en los corazones de cada uno.;spiritual bonds to remove curses that the Lord is always there in the hearts of each one.
Y él exige, sí, que el Señor exige que cada uno de nosotros obedezca;And he demands, yes, the Lord demands that each of us obeys
y se esfuerza por hacer la voluntad del Señor. Esfuérzate para elogiar;and strives to do the will of the Lord. Strive to praise
y glorificar a Dios y hacer su voluntad para agradarle;and glorify God and do his will to please him
y todo porque dice que siempre está en cada momento nos está ayudando.;and everything because he says that he is always in every moment is helping us.
Nos está bendiciendo. Él siempre está prestando atención para venir a nuestra ayuda;He is blessing us. He is always paying attention to come to our aid
y para protegernos de cualquier peligro y cualquier cosa que el enemigo trate de ponernos a nuestro alrededor en el mundo donde nos movemos.;and to protect us from any danger and anything the enemy tries to lay around us in the world where we move about.
Y así el Señor hizo esas maravillosas promesas. El Señor dijo:,;And so the Lord made those wonderful promises. The Lord said,
Sé lo que debo hacer con cada uno para entregarlos, protegerlos,;'I know what I must do with each one to deliver them, protect them,
y especialmente que el Señor dice que escucha las oraciones. Él escucha nuestras súplicas, que ve todo.;and especially that the Lord says that he hears the prayers. He hears our pleas, that he sees everything.
Él mira todo y que somos sus ovejas;He looks at everything and that we are his sheep
y que nos tiene en su oveja y no dejará que ninguna oveja se descargue;and that he has us in his sheepfold and he will not let any sheep to go astray.'
Y así el Señor dijo cosas muy hermosas. Hizo promesas.;And so the Lord said very beautiful things. He made promises.
El Señor los hizo. Y esto hace que nuestros corazones se alegren.;The Lord made them. And this makes our hearts glad.
Vamos a leer al Salmo 112 del Señor.;We are going to read to the Lord Psalm 112.
Salmo 112, que dice: "Bienaventurado el hombre que teme al Señor.";Psalm 112, which says, 'Blessed is the man who fears the Lord.'
El temor al Señor no le tiene miedo. Sabemos que temer al Señor significa honrarlo,;Fearing the Lord is not being afraid of him. We know that fearing the Lord means to honor him,
glorificarlo, buscarlo, hacer la voluntad de Dios, amarlo con todos nuestros corazones;glorify him, seek him, doing the will of God, loving him with all our hearts
y con toda nuestra fuerza, obedeciendo al Señor, agradando al Señor, cantando al Señor, orando al Señor.;and with all our strength, obeying the Lord, pleasing the Lord, singing to the Lord, praying to the Lord.
Eso se llama temer a Dios. Y así dice: "Bienaventurado el hombre que teme al Señor,;That is called fearing God. And so it states, 'Blessed is the man who fears the Lord,
que se deleita mucho en sus mandamientos. Y así todos nosotros queremos deleitarnos siempre en los mandamientos del Señor.;who delights greatly in his commandments.' And so all of us we want to delight always in the commandments of the Lord.
Afirma quién se complace mucho en sus mandamientos. ¿Quién? Bueno, ese hombre.;It states who delights greatly in his commandments. Who? Well, that man.
Y la persona que hace eso, ya sea hombre o mujer, dice que Dios es muy feliz de ver esto.;And the person who does that, whether man or woman, it says that God is very happy to see this.
Y dice que esta persona es bendecida. Versículo dos, sus descendientes serán poderosos en la tierra.;And it says that this person is blessed. Verse two, his descendants will be mighty on earth.
Dice que los descendientes todos nosotros los que seguimos al Señor;It says that the descendants all of us those of us who follow the Lord
y amarlo con todo nuestro corazón y temerle con todo nuestro corazón;and love him with all our heart and fear him with all our heart we seek him
y hacemos su voluntad. Así que dice que nuestros descendientes serán poderosos en la tierra;and we do his will. So it says that our descendants will be mighty on earth
y estos descendientes no se refieren a nuestra familia por sangre.;and these descendants is not referring to our family by blood.
Por supuesto, si nuestra familia por sangre está asistiendo a la iglesia.;Of course if our family by blood are all attending the church.
Sí, los abarca. Pero estos descendientes son los mismos hermanos;Yes, it encompasses them. But this these descendants are the same brothers
y hermanas en la iglesia. Por ejemplo, mis descendientes son todos ustedes.;and sisters in the church. For example, my descendants are you all.
¿Lo ves? Y así dice que ese hombre es bendecido,;You see? And so it says that that man is blessed,
el que teme al Señor porque sus descendientes serán poderosos en la tierra.;the one who fears the Lord because his descendants will be mighty on earth.
Poderoso no porque sean billonarios con dinero físico real,;Mighty not because they are billionaires with actual physical money,
pero poderoso con poder de Dios en tener la misericordia del Señor.;but mighty with power of God in having the Lord's mercy.
Y también se vuelven poderosos porque Dios comienza a apoyar a esas personas y utilizarlas para que los milagros;And also they become mighty because God starts to support those people and use them so that miracles
y los signos suceden para que predican el evangelio para que predican la palabra del Señor.;and signs happen so that they preach the gospel so that they preach the word of the Lord.
Ahí viene el poder de Dios, que el Señor dice que sus descendientes serán poderosos en la tierra,;That's when the power of God comes, which the Lord says that his descendants will be mighty on earth,
porque todos los que vivimos con Dios, los que estamos con Dios, somos poderosos.;because all those who live with God, those of us who are with God, we are mighty.
y no estamos hablando sobre el poder del mundo su estudio Y todo eso,;and we are not talking about power of the in the world their science their study And all of that,
pero estamos hablando de la parte espiritual que Dios nos da, que es el poder, la gloria al Señor,;but we're talking about the spiritual part God gives us, that is the power, glory to the Lord,
