Mi pregunta está en el Salmo 76, verso número 789: dice, que se temen,;My question is in Psalm 76, verse number 789: it says, you you are to be feared,
¿y quién puede estar en tu presencia cuando estés enfadado?;and who may stand in your presence when once you are angry?
Hicieron que el juicio fuera oído del Cielo, la Tierra temía;You caused judgment to be heard from Heaven, the Earth feared
y era aún cuando Dios se levantó al juicio para liberar a todos los oprimidos de la tierra.;and was still when God arose to judgment to deliver all the oppressed of the earth.
Mi pregunta, hermana, es: sabemos que los mansos de la tierra eran Moisés;My question, sister, is: we know that the meek of the earth were Moses
y nuestro Señor Jesucristo. Quiero que nos enseñes, hermana,;and our Lord Jesus Christ. I want you to teach us, sister,
cómo nosotros como hijos de Dios podemos ser mansos. Bueno,;how we as children of God can be meek. Well,
saber que aquí esos mansos están hablando de toda la iglesia que va a convertir a Dios,;know that here those meek are talking about the whole church that is going to convert to God,
y este Salmo, termina. Es cuando allí en la vida eterna el Señor llama a sus elegidos,;and this Psalm, it ends. It is when there in eternal life the Lord calls his chosen ones,
cuando juzgue, y a sus elegidos dice que habrá un nuevo Cielo, una Nueva Tierra,;when he judges, and to his chosen ones he says there will be a new Heaven, a New Earth,
y el Señor es el que ilumina, porque no habrá hijo ni luna,;and the Lord is the one who illuminates, because there will be no son or Moon,
y él es el que ilumina, y dice que habrá la boda del Cordero,;and he is the one who illuminates, and it says that there will be the wedding of of the Lamb,
así que va a ser algo hermoso. Ahí es donde se cumple este versículo que dice salvar a todos los mansos de la tierra,;so it's going to be something beautiful. That is where this verse is fulfilled that says to save all the meek of the earth,
aquellos que desde el principio Dios les habló hasta el final cuando el Señor vendrá en las nubes para su iglesia;those who from the beginning God spoke to them until the end when the Lord will come in the clouds for his church
y llévatelo. Entonces este versículo termina que dice salvar a todos los mansos.;and take it away. Then there this verse ends that says to save all the meek.
Los mansos son aquellos que quieren creer en su corazón;The meek are those people willing in their heart to believe
y confiar en Dios, buscar y seguir el camino del Señor hasta el fin de su vida.;and trust in God, to seek and follow the Lord's path until the end of their life.
Ellos son los mansos, porque las personas que no son mansos son rebeldes, arrogantes, orgullosos, temerosos, tontos, que se convierten en ateos;They are the meek, because people who are not meek are rebellious, arrogant, proud, hard-hearted, foolish, who become atheists
y no crean en Dios, que Dios no existe.;and do not believe in God, that God does not exist.
Ellos son lo opuesto de los mansos, y el manso es el que acepta al que cree,;They are the opposite of the meek, and the meek is the one who accepts the one who believes,
prepara el corazón para nuestro Dios. Así que todos los requisitos de una persona nos dicen que la persona debe tener amor,;prepares the heart for our God. So all the requirements of a person tell us that the person must have love,
ten misericordia, ten paz, manso. Dice que los mansos se reúnen todos, todos,;have kindness, have mercy, have peace, be meek. It says that the meek gathers all, all,
todos los frutos del espíritu, los reúne, y luego es salvo.;all the fruits of the spirit, he gathers them, and then he is saved.
Dios lo llevará a la vida eterna, Y cuando él ya tenga su iglesia,;God will take him to eternal life, And when he already has his church,
él dirá aquí el Señor Sav el manso de la tierra,;he will say here the Lord Sav the meek of the earth,
a todos los que desde el principio, digamos desde Adán hasta el final, cuando el Señor venga,;to all those who from the in the beginning, let's say from Adam to the end, when the Lord comes,
que sean salvos, crean, busquen a Dios, son los mansos, los mansos que ponen sus corazones por Dios, Dios,;may they be saved, believe, seek God, they are the meek, the meek who set their hearts for God, God,
es por eso que el Señor dice bendito son los mansos, porque ellos heredarán la Tierra.;that's why the Lord says blessed are the meek, for they will inherit the Earth.
pero no es esta Tierra física, sino la de la vida eterna, el nuevo Cielo y la nueva tierra.;but it's not this physical Earth, but that of eternal life, the new Heaven and new earth.
Así que dice que los mansos heredarán esta nueva Tierra que está en la eternidad.;So it says that the meek will inherit this new Earth which is in eternity.
Aquí el Señor dice que usted Rose para juzgar y salvar.;Here the Lord says that you Rose to judge and to save.
Esto no ha sucedido, no ha ocurrido. En Apocalipsis dice que esto es para el tiempo final,;This has not happened, it has not occurred. In Revelation it says that this is for the end time,
que el Señor juzgará y enviará algunos al infierno, al Lago de Fuego,;that the Lord will be judging and sending some to hell, to the Lake of Fire,
y otros a la vida eterna. Así que mira, estos versículos son profecías habladas por el espíritu de Dios en la boca del que estaba cantando.;and others to eternal life. So look, these verses are prophecies spoken by the spirit of God in the mouth of the one who was singing.
Aquí dice que era de ASF, una de sus canciones tomadas en el espíritu de Dios.;Here it says that it was from ASF, one of his songs taken in the spirit of God.
Era sacerdote, profeta, el espíritu lo llevó a hablar todo esto,;He was a priest, a prophet, the spirit took him to speak all this,
que ellos mismos no entendían lo que era. Pero aquí era el Señor en la boca de toda esta gente,;that they themselves did not understand what it was. But here it was indeed the Lord in the mouth of all these people,
hablando de todas estas maravillas, y con música. Lo más hermoso era que era con la música, con Melodies.;speaking about all these wonders, and with music. The most beautiful thing was that it was with music, with Melodies.
Por eso me gustan tanto los Salmos: los Salmos son algo hermoso para alabar al Señor,;That's why I like the Psalms so much: the Psalms are something beautiful to praise the Lord,
porque ya no tenemos palabras para decirle a Dios, así que las copiamos de los Salmos.;because we no longer have words to tell God, so we copy them from the Psalms.
