Hermana, mi pregunta está en el Libro de Eclesiastés. El libro de Eclesiastés, capítulo 7.;Sister, my question is in the Book of Ecclesiastes. The Book of Ecclesiastes, chapter 7.
Sí, aquí el capítulo nos da un contraste entre la sabiduría;Yes, here the chapter gives us a contrast between wisdom
y locura, pero específicamente Eclesiastés capítulo siete. Sí, señora, Eclesiástico siete.;and foolishness, but specifically Ecclesiastes chapter seven. Yes, ma'am, Ecclesiastes seven.
Aquí la Biblia hace un contraste entre sabiduría y locura,;Here the Bible does a contrast between wisdom and foolishness,
y específicamente, hermana, y verso 20. Dice, porque no hay un hombre justo en la Tierra que hace el bien Y no peca.;and specifically, sister, and verse 20. It says, for there is not a just man on Earth who does good And does not sin.
Esta pregunta, hermana, es porque son hermanos o hermanas que leen este versículo,;This question, sister, is because they are brothers or sisters who read this verse,
diciendo que para ellos a veces no hay esperanza de lograr la Perfección en la Tierra. citing;saying that for them sometimes there's no hope to achieve Perfection on Earth. citing
y discutir basado en este versículo. Hermana, sabemos que nos has enseñado que es posible, hermana,;and arguing based on this verse. Sister, we know that you have taught us that it is possible, sister,
y por eso estamos aquí. Quiero, hermana, si puedes entrar con respecto a este versículo,;and that's why we are here. I want, sister, if you can go in regarding this verse,
y debemos aprender a distinguir lo que significa pecar;and we ought to learn to distinguish what it means to sin
y lo que significa vivir una vida pecaminosa. Debemos aprender, porque son dos cosas diferentes.;and what it means to live a sinful life. We ought to learn, because they are two different things.
Vivir una vida pecaminosa es lo que Dios no quiere.;To live a sinful life is what God does not want.
El Señor dice, guarda mis mandamientos, cumple mis mandamientos, no peques,;The Lord says, keep my Commandments, fulfill my Commandments, do not carry on sinning,
porque vivir una vida pecaminosa es lo que es malo.;because to consistently live a sinful life is what is bad.
Cuando alguien dice que alguien cometió un pecado, fue una cosa momentánea.;When someone says that someone committed a sin, it was a momentary thing.
Tal vez una persona, un justo, porque habla de una persona justa aquí como un ser humano.;Perhaps a person, a righteous, because it speaks of a righteous person here as a human being.
Aquí está diciendo que como ser humano no son perfectos, así que en algún momento de la vida,;Here it is saying that as a human being they are not perfect, so at some point in life,
por una circunstancia, cometieron un error. Por ejemplo, estaban enfadados.;because of a circumstance, they made a mistake. For example, they were angry.
Estaban enojados porque quizás no hacían bien su trabajo.;They were angry because perhaps they did not do their job right.
Tal vez tenía a sus empleados, y sus empleados no trabajaban bien,;Maybe he had his employees, and his employees did not work well,
y así se enojó, y estaba tan enojado que maltrataba a sus empleados;and so he became angry, and he was so angry that he mistreated his employees
y los suspendió del trabajo. Y esa persona era un hombre de Dios, un creyente, un seguidor del Señor,;and suspended them from work. And that person was a man of God, a Believer, a follower of the Lord,
una persona que es llamada justa, porque no están cometiendo pecado todos los días consistentemente, sino en un momento,;a person who is called righteous, because they are not committing sin every day consistently, but in just a moment,
en los momentos en que cometieron estas ofensas, y tuvo esta ira,;in the moments that they committed these offenses, and he had this anger,
y fue movido por esa ira, y cometió el pecado de ira.;and he was moved by that anger, and he committed the sin of anger.
Pero no es que él esté siempre enojado y todos los días enojado;But it isn't that he is always angry and every day angry
y cada día haciendo cosas a los demás, pero era momentánea.;and every day doing things to others, but it was just momentary.
Cometió ese error. Cometió esa ofensa por un momento.;He made that mistake. He committed that offense for a moment.
Después de cometer estas cosas, dice, no debería haber dado libre reinado a mi carne.;After he committed these things, he says, no I should not have given free reign to my flesh.
Debería haber tenido un poco más de paciencia. En cambio, debería haberme controlado.;I should have had a bit more patience. Instead, I should have controlled myself.
Eso es lo que pasa. Esto es lo que esto significa, lo que este versículo significa cuando dice porque no hay un hombre justo en la Tierra que hace el bien;That is what happens. This is what this means, what this verse means when it says for there is not a just man on Earth who does good
y no peca. No, no lo hay, porque somos seres humanos,;and does not sin. No, there isn't, because we are human beings,
y como seres humanos tal vez haya un momento en el que cometemos una ofensa o te ofendamos,;and as human beings perhaps there is a moment where we commit an offense or offend you,
o decir algo o gritarte, porque dije algo que te ofendía. Cometí ese error.;or to say something or yell at you, because I said something that offended you. I made that mistake.
Eso es lo que esto significa. Pero no lo hago todos los días.;That is what this means. But I am not doing it every day.
No es algo constante. No estoy en mí para hacer esto.;It isn't something constant. It is not in me to do this.
Fue algo que sucedió porque tal vez vino el diablo, puso esa trampa,;It was something that happened because perhaps the devil came, placed that trap,
y me hizo caer en algo por ese momento. Entonces cuando alguien dice que una persona vive una vida pecaminosa,;and made me fall into something for that moment. So when someone says that a person lives a sinful life,
es cada día alguien que está cometiendo adulterio, que siempre está borracho, robando de otros. Hacen esto.;it is every day someone who is committing adultery, who is always drunk, stealing from others. They do this.
Esa es su profesión. Ese es su trabajo. Eso es lo que su hábito es todo el tiempo.;That is their profession. That is their job. That is what their habit is all the time.
Así que son pecadores. Así que necesitamos saber distinguir lo que significa vivir una vida pecaminosa;So they are a sinner. So we need to know how to distinguish what it means to live a sinful life
y alguien que comete un error o cometa un pecado,;and someone who makes a mistake or commit a sin,
porque el Señor dice que no se permita llenarse de ira.;because the Lord says do not allow yourself be filled with anger.
Tal vez alguien te lastimó muy mal de una manera que estabas enfadado y tienes rencor.;Maybe someone hurt you very badly in a way that you were angry and you have grudges.
Incluso aquí en la propia congregación ha habido algunas veces que el Señor me ha usado para decirle a una hermana,;Even here in the congregation itself there have been some times that the Lord has used me to tell a sister,
hermana, estás guardando un rencor contra esa hermana que está ahí tienes un rencor;sister you are harboring a grudge against that sister that's there you have a grudge
y estás muy enfadado con esa hermana. Y la hermana dice que sí estoy enfadada porque me ofendieron me acusaron de mentirme;and you are very angry at that sister. And the sister says yes I am I am angry because they offended me they accused me they lied
y estoy muy enojada y estoy muy rencorosa con ella.;and I am very angry and I'm very grudgeful I am angry at her.
Y lo que significa que es una persona justa pero cometió un error,;And what does this mean that this is a righteous person but made a mistake,
y el Señor la amonestó y dijo que no quitara esa ira de tu corazón;and the Lord admonished her and said no remove that Grudge that anger from your heart
y tener paciencia. Y ahí aprendemos. Muchas gracias.;and have patience. And there we learn. Thank you very much.
Esta es una pregunta muy interesante. No sé si entendiste hermanos;This is a very interesting question. I don't know if you understood brothers
y hermanas. Creo que entendiste estos detalles que suceden momentáneamente;and sisters. I believe that you understood these details that happen momentarily
y es por eso que el espíritu santo en Profecía nos dice ser pacientes,;and that is why the holy spirit in Prophecy tells us be patient,
porque cuando no somos pacientes entonces nos volvemos ansiosos y nos enojamos;because when we are not patient then we become anxious and we get angry
y hacemos cosas que no son buenas delante del Señor,;and we do things that are not good before the Lord,
y eso se llama lo que peca. Muy bien. Hemos entendido.;and that is called what sinning. Very well. We have understood.
