Buenas noches, hermanos y hermanas. Que el Señor te bendiga.;Good evening, brothers and sisters. May the Lord bless you.
Estoy tan contenta de ver que están felices, alegres, alabando al Señor.;I'm so glad to see that you're all happy, joyful, praising the Lord.
Así es como debería ser. Cuando nos unimos, debemos alabar al Señor con gran alegría,;That's how it should be. When we come together, we should praise the Lord with great joy,
con todos nuestros corazones, porque eso es lo que el Señor quiere para nosotros para alabarlo.;with all our hearts, because that's what the Lord wants for us to praise him.
La Biblia nos dice que Dios nos creó con el propósito de alabarle.;The Bible tells us that God created us with the purpose of praising him.
El Señor siempre ha tenido las alabanzas de sus ángeles,;The Lord has always had the praises of his angels,
pero creó a la humanidad para que también pudieran alabarlo.;but he created humankind so that they too could praise him.
Pero como el Señor permitió que existiera ese enemigo que se rebeló contra Dios,;But since the Lord allowed that enemy who rebelled against God to exist,
ese enemigo nos ha estado oponiéndonos todo el camino. Desde que Dios creó al hombre;that enemy has been opposing us all along the way. Ever since God created man
y mujer, ese enemigo ha estado allí poniendo obstáculos en nuestro camino, impidiéndonos alabar a Dios, buscando a Dios,;and woman, that enemy has been there putting obstacles in our path, preventing us from praising God, seeking God,
y obedecerlo. Entonces Dios enseñó sus mandamientos a la gente en el tiempo de Adán;and obeying him. So God taught his commandments to people back then in the time of Adam
y Eve. Todos los que vivían hasta el diluvio. Dios enseñó a cada uno de ellos sus mandamientos en su conciencia.;and Eve. All those who lived until the flood. God taught each one of them his commandments in their conscience.
Pero el enemigo se opuso a esto y no quería que la humanidad alabase a Dios.;But the enemy opposed this and didn't want humankind to praise God.
En cambio, quería que desafiaran a Dios y no cumplieran sus mandamientos,;Instead, he wanted them to defy God and not fulfill his commandments,
pero para hacer lo contrario de todo lo que Dios quería. Y así la humanidad se apartó del camino porque el mal dominaba el bien.;but to do the opposite of everything God wanted. And so humankind strayed from the path because evil overpowered good.
Y así la humanidad se alejaba de Dios. Y Dios también comenzó a ignorar a estos rebeldes, tercos, desobedientes, de corazón duro.;And so humankind drifted away from God. And God also began to ignore these rebellious, stubborn, disobedient, hard-hearted people.
Sin embargo, la lucha ha continuado durante estos miles de años.;Yet the struggle has continued through these thousands of years.
La lucha sigue siendo la misma. Las generaciones vienen y van. Hoy somos la generación que vive en este mundo, esta vida.;The struggle remains the same. Generations come and go. Today we are the generation living in this world, this life.
Y nosotros también experimentamos estas cosas donde aprendemos el camino del Señor.;And we too experience these things where we learn the way of the Lord.
Pero el enemigo siempre pone obstáculos en nuestra vida para alejarnos;But the enemy always puts obstacles in our life to lead us astray
y para impedirnos complacer al Señor. Por ejemplo, aquí en el Salmo 67,;and to prevent us from pleasing the Lord. For example, here in Psalm 67,
el Señor enfatiza por qué fuimos creados, cuál era el propósito del Señor para nosotros.;the Lord emphasizes why we were created, what the Lord's purpose was for us.
Y dice en el Salmo 67, el Señor está allí otra vez recordándonos, diciendo: Dios sea misericordioso con nosotros;And it says in Psalm 67, the Lord is there again reminding us, saying, God be merciful to us
y bendícenos y haz que su rostro brille sobre nosotros.;and bless us and cause his face to shine upon us.
Aquí está hablando de la iglesia, los creyentes en el Señor.;Here he is talking about the church, the believers in the Lord.
También hablando del remanente que el Señor dejó desde el principio ante el Señor Jesucristo.;Also talking about the remnant that the Lord left from the beginning before the Lord Jesus Christ.
Había dejado un remanente elegido y el Señor Jesús vino a formar su iglesia.;He had left a chosen remnant and then the Lord Jesus came to form his church.
Ese remanente añade a la palabra de Dios y la iglesia del Señor continúa.;That remnant adds to the word of God and the Lord's church continues.
