La Biblia dice: 'Gracias sean dadas a Dios, que siempre nos lleva en triunfo en Cristo y que por medio de nosotros difunde en todo lugar la fragancia de su conocimiento.'The;Bible states, 'Now thanks be to God who always leads us in triumph in Christ and through us diffuses the fragrance of his knowledge in every place.
Porque para Dios somos el aroma de Cristo entre los que se salvan y entre los que se pierden.;For we are to God the fragrance of Christ among those who are being saved and among those who are perishing.
Para unos somos aroma de muerte para muerte, y para otros aroma de vida para vida. ¿Y quién es suficiente para estas cosas?;To the one we are the aroma of death leading to death, and to the other the aroma of life leading to life. And who is sufficient for these things?
Hermana, me gustaría que nos enseñara qué significa ser la fragancia del conocimiento de Dios y cómo esa fragancia puede percibirse en la vida de un creyente.;Sister, I would like you to teach us what it means to be the fragrance of the knowledge of God, how that fragrance can be perceived in the life of a believer.
Y por qué la misma fragancia puede ser vida para unos y muerte para otros.;And why the same fragrance can be life for some and death for others.
También me gustaría saber qué responsabilidad implica ser la fragancia de Cristo tanto para los que se salvan como para los que se pierden.;I would also like to know what responsibility it implies to be the fragrance of Christ both for those who are being saved and for those who are perishing.
Muchas gracias, hermana, y que el Señor la bendiga.;Thank you very much, sister, and may the Lord bless you.
En los tiempos antiguos, bajo la ley de Moisés, el Señor enseñó que los sacrificios también debían ir acompañados de incienso y muchas fragancias, muchos aromas, muchos perfumes.;In ancient times under the law of Moses, the Lord taught that sacrifices should also be accompanied by incense and many fragrances, many scents, many perfumes.
Todo tenía que estar organizado y dispuesto. Los sacerdotes tenían que organizar y elevar estas ofrendas como señal de que eran un aroma grato para nuestro Dios.;Everything had to be arranged and organized. The priests had to organize and lift up these offerings as a sign that they were a sweet smelling aroma to our God.
El perfumero, el especialista en hacer el perfume, lo llevaba al templo y lo presentaba junto con el incienso y otros aromas de diferentes maneras.;The perfumer, the one specialized in making the perfume, would take it to the temple and present it with the incense and other sense in different ways.
Y se decía que era una fragancia para Dios porque todo era físico en ese tiempo. Dios exigía que el pueblo le mostrara reverencia y le honrara físicamente.;And it was said to be a fragrance for God because everything was physical at that time. God demanded that the people show him reverence and honor him physically.
Por eso había sacrificios de animales. Por eso había incienso, un aroma que subía a Dios.;That's why there were animal sacrifices. That's why there was incense, a scent rising to God.
Dios les había enseñado a hacerlo de esa manera. Aunque Él no necesitaba esos aromas, Dios no los necesitaba.;God had taught them to do it that way. Even though he didn't need those scents, God didn't need them.
Pero quería que el pueblo al menos estuviera ocupado haciendo algo por Él, esforzándose, trabajando, haciendo algo por Él.;But he wanted the people at least to be busy doing something for him, striving, working, doing something for him.
Así que exigía los mejores aromas, los mejores perfumes, y el incienso también tenía que ser elevado por los hijos de los sacerdotes. Nadie más podía usarlo.;So, he demanded the best scents, the best perfumes, and the incense also had to be lifted up by the sons of the priests. No one else could use it.
Todo esto era un aroma grato para nuestro Dios. Decían que esto era un aroma grato.;All of this was a sweet smelling aroma to our God. They said that this was a sweet smelling aroma.
Ese aroma grato tenía un significado simbólico para el futuro.;That sweet smelling aroma had a symbolic meaning for the future.
En el futuro, el aroma grato para Dios sería un hombre o una mujer justo, recto, santo, agradable a Dios, sirviéndole, apartándose del mal y del pecado.;In the future, the sweet smelling aroma for God would be a righteous man or woman, upright, holy, pleasing to God, serving him, turning away from evil and sin.
Y siempre agradando al Señor en todo, haciendo lo que es bueno, recto y correcto. Esa persona se convertía en un aroma grato para nuestro Dios.;And always pleasing the Lord in everything, doing what is good, right, and upright. That person became a sweet smelling aroma to our God.
Ese era el símbolo en los tiempos antiguos del incienso. Está escrito que a veces Dios estaba tan disgustado cuando presentaban el incienso que el humo se esparcía.;That was the symbol in ancient times of the incense. It is written that sometimes God was so displeased when they presented the incense that the smoke would spread.
Cuando el humo subía recto hacia los cielos, era porque Dios lo había aceptado. Pero cuando se esparcía, Dios estaba enojado con el pueblo porque le estaban fallando.;When the smoke rose straight to the heavens, it was because God had accepted it. But when it spread, God was angry with the people because they were failing him.
Ese era el simbolismo. Hoy nosotros los creyentes deseamos con todo nuestro corazón ser un aroma grato para nuestro Dios, ser ese perfume o ese incienso para Él.;That was the symbolism. Today we believers desire with all our hearts to be a sweet smelling aroma to our God to be that perfume or that incense for him.
Por eso al leer el versículo 214 dice: ahora gracias sean dadas a Dios que siempre nos lleva en triunfo en Cristo y que por medio de nosotros difunde la fragancia de su conocimiento en todo lugar.;That's why reading verse 214 it states now thanks be to God who always leads us in triumph in Christ and through us diffuses the fragrance of his knowledge in every place.
Dice que la fragancia del conocimiento de nuestro Dios se manifiesta en todas partes en la vida de la humanidad.;It says that the fragrance of the knowledge of our God is manifested everywhere in the life of humankind.
Y dice: 'Porque para Dios somos el aroma de Cristo.' En aquellos tiempos, en la antigüedad, era el aroma del incienso o de los perfumes.;And it says, 'For we are to God the fragrance of Christ.' In those times, in ancient times, it was the scent of incense or perfumes.
Pero en el evangelio, son los creyentes. Porque para Dios somos el aroma de Cristo entre los que se salvan, es decir, los justos, los rectos.;But in the gospel, it's the believers. For we are to God the fragrance of Christ among those who are being saved, meaning the righteous, the upright.
