Buenas tardes, hermana. Estoy muy feliz de que estés aquí hoy.;Good afternoon, sister. I'm very happy that you are here today.
Nos has enseñado, y nos enseñas, qué diferencia hay entre discernimiento de espíritus;You have taught us, and you teach us, what the difference is between discernment of spirits
y discernimiento mismo. Nos dijiste que el discernimiento de los espíritus es un don espiritual que Dios nos da,;and discernment itself. You told us that the discernment of spirits is a spiritual gift that God gives us,
y eso es cuando una persona que conoce a otra los tiene delante de ellos,;and that is when a person who knows another has them in front of them,
sabe si tienen espíritus o si están cometiendo pecado. Después aclaras que el discernimiento mismo es algo diferente.;knows if they have spirits or if they're committing sin. Afterward you clarify that discernment itself is something different.
También nos dijiste que el discernimiento es distinguir una cosa de otra, lo que debo hacer;You also told us that discernment is to distinguish one thing from another, what I must do
y lo que no debo hacer para manejar las diferentes situaciones sabiamente.;and what I must not do to handle different situations wisely.
Y aquí está mi pregunta. Nosotros, en la vida y la sociedad, en el trabajo;And here's my question. We, in life and society, at work
y en la congregación, necesitamos tener ese tipo de discernimiento,;and in the congregation, we need to have that type of discernment,
porque también nos dijiste que lo importante es que todos nosotros debemos tener este discernimiento.;because you also told us that the important thing is that all of us should have this discernment.
Pero veo, como un ser humano y tratando de estar en este camino;But I see, as a human being and striving to be in this path
y hacer siempre, o hacer un esfuerzo por hacer, la voluntad de Dios,;and to always do, or make an effort to do, the will of God,
que en la vida a veces hacemos las cosas correctamente, pero en;that in life sometimes we do things correctly, but in
y en algunas situaciones usamos sabiduría, pero a veces no lo hacemos, y decimos, Señor, fallé aquí.;and in some situations we use wisdom, but sometimes we don't, and we say, Lord, I failed here.
¿Qué hago? Así que mi pregunta es, ¿qué debemos hacer para alcanzar ese discernimiento;What do I do? So my question is, what must we do in order to attain that discernment
¿y ser capaz de ser ese testimonio que Dios quiere que seamos para todos aquellos que aún están pendientes de venir a la iglesia?;and to be able to be that testimony that God wants us to be for all of those who are still pending to come to church?
Eres muy amable. Gracias. Bueno, hablemos de ambas cosas, de las físicas;You're very kind. Thank you. All right, well, let's talk about both of those things, the physical
y lo espiritual. Como dijo la hermana, cuando decimos discernimiento sobre nuestras vidas diarias, bueno,;and the spiritual. Like the sister said, when we say discernment concerning our daily lives, well,
podemos decir que tenemos algún tipo de lógica de todo lo que hacemos, de lo que hay que hacer,;we can actually say having some sort of logic of everything that we do, of what needs to be done,
de lo que no se debe hacer, de lo que sucede y ocurre, para ser lógico, para usar la lógica en todo,;of what shouldn't be done, of what happens and occurs, to be logical, to use logic in everything,
para pedir al Señor esa habilidad: "Señor, y hazme ágil, dame la habilidad de trabajar;to ask the Lord for that ability: 'Lord, and make me agile, give me the ability to work
y para llevar a cabo estos diferentes asuntos, para poder avanzar en mi trabajo;and to carry out these different matters, to be able to advance in my work
y mis estudios y las cosas que yo, las tareas que llevo a cabo, me dan esa habilidad,;and my studies and the things that I, the tasks that I carry out, give me that ability,
ayúdame para que todo salga bien, así que tengo lógica en todo lo que hago;help me so that everything goes right, so that I have logic in all that I do.'
Así que no necesariamente decimos, 'Déjenme tener discernimiento en todo', pero 'Déjame tener lógica,;So we don't necessarily say, 'Let me have discernment in everything,' but 'Let me have logic,
déjame ser práctico, déjame ser realista, para que pueda saber cómo hacer las cosas bien;let me be practical, let me be realistic, that I may know how to do things right.'
Eso estaría en ese lado físico. Ahora, si realmente hablamos del discernimiento del don espiritual,;That would be on that physical side. Now, if we actually speak of discernment of the spiritual gift,
porque hay un don espiritual llamado discernimiento de espíritus.;for there is a spiritual gift called discernment of spirits.
Todos nosotros somos espíritus, cada uno de nosotros, somos un espíritu con un nombre primero y último.;All of us are spirits, each of us, we are a spirit with a first and last name.
Soy un espíritu llamado Louisa Piraquive, y soy el espíritu que habita en este cuerpo físico que Dios me ha dado.;I'm a spirit named Louisa Piraquive, and I am the spirit that dwells in this physical body God has given me.
Y un día, cuando llega la muerte, este espíritu, este mural Louisa, esa personalidad, va a Dios,;And one day, when death comes, this spirit, this mural Louisa, that personality, goes to God,
va a la presencia de Dios, y Dios dice: 'Ve aquí, ve allá, quédate ahí.';it goes to God's presence, and God says, 'Go over here, go over there, stay there.'
Dios sabe dónde estaremos, y ese lado físico es lo que está dañado;God knows where we will be, and that physical side is what is corrupted
y destruido, pero seguimos siendo los mismos. Así que somos un espíritu.;and destroyed, but we continue being the same. So we are a spirit.
Cuando el Señor dijo que dio los dones espirituales, el don del discernimiento de los espíritus,;When the Lord said that he gave the spiritual gifts, the gift of discernment of spirits,
es porque hay espíritus malignos. Recordemos: el diablo se rebeló contra Dios,;it's because there are evil spirits. Let's remember: the Devil rebelled against God,
y Dios lo echó fuera de su presencia con todas las legiones de los ejércitos que eran los aliados;and God cast him out of his presence with all of the legions of armies who were the allies
y seguidores del Diablo. Dios los echó a la tierra.;and followers of the Devil. God cast them out to earth.
Debería haberlos enviado a otros planetas, pero no, ¿el Señor lo envió a la tierra por qué?;He should have sent them to other planets, but no, the Lord sent him to earth for what?
Y para que puedan ser un dolor de cabeza para los seres humanos,;And so that they could be a headache to human beings,
y causan ese sufrimiento a los seres humanos. Dios puso estos lazos;and they cause that suffering to human beings. God put in place these ties
y los vínculos espirituales, y están aquí en la tierra. No quieren estar solos en el aire,;and spiritual bonds, and they're here on earth. They don't want to be alone in the air,
no quieren perderse en el espacio, no quieren estar solos en ese espacio.;they don't want to be lost in space, they don't want to be just alone in that space.
Están atormentados, así que ellos, desean y anhelan un asunto viviente,;They're tormented, so they, they desire and long for a living matter,
porque no entran en una piedra — eso no es rentable para ellos. Así que entran en un ser viviente,;because they don't go into a stone — that's not profitable to them. So they enter a living being,
y usan hombres y mujeres, y también usan animales, pero les complace más entrar en la gente,;and they use men and women, and they also use animals, but it pleases them more to enter people,
humanos, porque los animales, ya que tienen un límite para poder pensar;human beings, because animals, since they have a limit to be able to think
y razón, pero como seres humanos tenemos inteligencia y capacidad de razonar en muchas capacidades,;and reason, but as human beings we have intelligence and the ability to reason in many capabilities,
por eso el demonio está encantado de poseer seres humanos. Y hay diversos tipos de actividades que cada demonio lleva a cabo.;that's why the demon is delighted possessing human beings. And there are diverse types of activities that each demon carries out.
Hay un demonio de pereza, así que lo que hace es perezoso, entra en una persona,;There's a demon of of laziness, so what he does is he's just lazy, he enters a person,
y esa persona se vuelve perezosa. Tal vez haya un espíritu de risa —es decir, ese demonio es sólo para reírse, reírse,;and that person becomes lazy. Maybe there's a spirit of laughter — that's, that demon is just to laugh, laugh,
ríete, entra en persona, y esta persona se ríe todo el tiempo, riéndose;laugh, so he enters a person, and this person is just laughing all of the time, laughing
y reírse hasta que sea molesta para otras personas. Y un demonio de dormir constantemente, un demonio de envidia,;and laughing until it's bothersome to other people. And a demon of of constantly sleeping, a demon of envy,
de celos, de todo tipo de pecados — hay un demonio para cada uno de eso,;of jealousy, of all sorts of the sins — there is a demon for each of that,
