Mi pregunta viene de un amor por la palabra y un deseo sincero de entenderla correctamente.;My question comes from a love for the word and a sincere desire to understand it correctly.
Entiendo que aunque Dios es omnisiente y sabe lo que sucederá, ese conocimiento no elimina el libre albedrío humano.;I understand that although God is omnisient and knows what will happen, that knowledge does not eliminate human free will.
En otras palabras, no es tanto que todo está escrito como un script cerrado según su comando donde escogió lo que pasaría,;In other words, it is not so much that everything is written like a closed script according to his command where he chose what would happen,
pero más bien que Dios conoce los corazones y sabe exactamente cómo cada persona elegirá actuar.;but rather that God knows the hearts and knows exactly how each person will choose to act.
Y la intervención iría en contra del libre albedrío que él mismo nos dio.;And intervening would go against the free will that he himself gave us.
Como la Biblia nos muestra y como vemos en nuestras propias vidas,;As the Bible shows us and as we see in our own lives,
son las promesas que él nos hace las que están firmemente establecidas por Dios;it is the promises he makes to us that are firmly established by God
y por su providencia redentora a través de la cual él en su misericordia cumple sus promesas incluso cuando las decisiones humanas son erróneas o desorganizadas.;and by his redemptive providence through which he in his mercy fulfills his promises even when human-made decisions are wrong or disorganized.
Desde ese entendimiento, podríamos decir que los seres humanos conservan la capacidad de responder a la llamada de Dios;From that understanding, could we then say that human beings retain the ability to respond to God's call
y que él en su amor y misericordia elige y concede vida eterna a aquellos que deciden responder a su llamada?;and that he in his love and mercy chooses and grants eternal life to those who decide to respond to his call?
Relacionado con esto, también me gustaría entender mejor la frase, 'Muchos son llamados;Related to this, I would also like to better understand the phrase, 'Many are called
y pocos son escogidos, en Mateo 22:14. Con gran respeto,;and few are chosen,' in Matthew 22:14. With great respect,
Me gustaría pedir su guía para entender si bíblicamente esta elección se refiere sólo a una decisión soberana de Dios,;I would like to ask for your guidance to understand whether biblically this choosing refers only to a sovereign decision of God,
o si también incluye la respuesta del corazón según libre albedrío?;or whether it also includes the response of the heart according to free will?
y el llamado que Dios hace en su amor y misericordia.;and the call that God makes in his love and mercy.
Aprecio su guía para que pueda compartirla con otros siendo fieles a la escritura Y no de una interpretación personal.;I appreciate your guidance so that I may share it with others being faithful to scripture And not from a personal interpretation.
Bien, ambas cosas están atadas porque el Señor dice que dio libre albedrío a la humanidad,;All right, both things are tied together because the Lord says that he gave humankind free will,
significa que cada persona puede tomar sus propias decisiones. ¿Qué hace el Señor con nosotros?;meaning each person can make their own decisions. So what is the Lord doing with us?
Desde el principio, el Señor nos ha estado persuadiendo.;From the very beginning, the Lord has been persuading us.
Cada uno de nosotros, desde el día que empezamos en este camino,;Each one of us, from the day we started on this path,
es cuando el Señor comenzó a hablar con nosotros, a decirnos, mira,;that's when the Lord began to speak to us, to say to us, look,
Te he llamado a alcanzar la vida eterna. Quiero hacerte feliz.;I have called you to attain everlasting life. I want to make you happy.
Quiero que presiones y te bendeciré;I want you to press on and I will bless you
y caminar contigo en tu vida y tendrás vida eterna.;and walk with you in your life and you will have everlasting life.
Así que nuestro libre albedrío nos permite tomar decisiones. Cuando escuchamos la profecía podemos decir que sí Dios me habló.;So our free will allows us to make decisions. When we hear the prophecy we can say yes God spoke to me.
lo que dijo tocó mi corazón y continuaré en la iglesia.;what he said touched my heart and I will continue in the church.
Ese es nuestro libre albedrío. Me quedaré en la iglesia.;That is our free will choosing. I will remain in the church.
Escucharé lo que Dios promete y obedeceré porque dice que me dará vida eterna.;I will listen to what God promises and I will obey because he says he will give me everlasting life.
Así que tomé la decisión de estar aquí en la iglesia.;So I made the decision to be here in the church.
Otros dicen que sí fue muy agradable. Dios me habló.;Others say yes that was very nice. God spoke to me.
Incluso reveló muchas cosas secretas sobre mi vida. Fue hermoso.;He even revealed many secret things about my life. It was beautiful.
