Tengo dos preguntas muy cortas, si me lo permite, ambas en el libro de Ezequiel capítulo 1, versículo 10.;I have two questions, but they are very short if you would allow me. They're both in the book of Ezekiel 1:10. Ezekiel chapter 1, verse 10.
En el libro de Ezequiel se habla de cuatro rostros que describen los querubines, parecidos a los rostros de las banderas de Israel.;In the book of Ezekiel, they talk about four faces. They describe the faces of the cherubim, which resemble the faces of the people and the banners the Israelites had when they were under the law of Moses.
Intento entender qué significa esto. ¿Es para mostrar que son el pueblo de Dios? ¿Por qué tienen los mismos rostros?;I'm trying to understand what this means. Is it meant to show that these are God's people? Why do they have the same faces?
El profeta Ezequiel fue llevado cautivo a Babilonia cuando el rey Nabucodonosor vino a destruir y sitiar la ciudad de Jerusalén.;The prophet Ezekiel was taken captive to Babylon. King Nebuchadnezzar, the king of Babylon, came to destroy and besiege the city of Jerusalem.
Destruyeron la ciudad, la incendiaron, quemaron el templo de Dios y Nabucodonosor se llevó todos los tesoros y metales a Babilonia.;They destroyed it and set it on fire. The temple was destroyed, burned down, the house of God. And King Nebuchadnezzar took all the treasures, all the metals, the gold, and brought it to Babylon.
Algunos fueron llevados cautivos a Babilonia, elegidos por Dios para salvar sus vidas, pues si se quedaban habrían perecido.;Some people were taken captive to Babylon. Those who were taken were chosen by God because he wanted to save their lives. For if they had stayed in Jerusalem, they would have all perished.
Entre los llevados a Babilonia estaba Daniel, y el profeta Ezequiel también fue llevado cautivo en ese tiempo.;Among those taken to Babylon was Daniel. As many of you know, the prophet Ezekiel was also taken captive to Babylon.
Mientras caminaban hacia Babilonia y descansaban junto al río Cabar, Dios le dio revelaciones al profeta Ezequiel.;While they were all there resting from the journey next to a river called Kabar, God gave revelations to the prophet Ezequiel.
Dios le mostró a Ezequiel los pecados que Jerusalén y toda Judá habían cometido, revelándoselos a través de una visión.;God showed Ezekiel the sins that Jerusalem and all of Judah had committed. All the sin that they had committed. He began to reveal these things to Ezekiel through a vision.
Dice: entonces miré y vi un torbellino que venía del norte, una gran nube con fuego envolvente y un brillo alrededor.;It says, 'Then I looked and behold, a whirlwind was coming out of the north. A great cloud with raging fire engulfing itself and brightness was all around it.'
Ese viento del norte representaba al rey Nabucodonosor con su ejército, y Dios se lo mostró a Ezequiel en visión.;That wind from the north represented King Nebuchadnezzar with his army. And God showed it to Ezekiel. So that wind from the north came.
De en medio del fuego salía la semejanza de cuatro seres vivientes que Ezequiel no podía descifrar qué eran exactamente.;Also from within it came the likeness of four living creatures. He couldn't decipher what these creatures were, but it says that they were four living creatures.
Cada ser viviente tenía cuatro rostros y cuatro alas, y sus pies eran rectos con la planta como la planta del pie de un becerro.;And it says this was their appearance. They had the likeness of a man. Each creature had four faces and four wings. Their legs were straight and the sole of their feet was like the sole of a calf's foot.
Cada uno de los cuatro tenía rostro de hombre, rostro de león a la derecha, rostro de buey a la izquierda y rostro de águila.;As for the likeness of their faces, each had the face of a man. Each of the four had the face of a lion on the right side, the face of an ox on the left side, and the face of an eagle.
Esos cuatro seres vivientes que Dios le mostró a Ezequiel eran los espíritus que Dios envió para destruir Jerusalén.;Those four living creatures that God showed Ezekiel were the ones God sent to destroy Jerusalem. They are spirits. They are very powerful spirits.
Son espíritus tan poderosos que por eso cada uno tenía rostro de buey, de león y de águila, demostrando su poder y grandeza.;So powerful that that's why it says that each one had the face of an ox, a lion, and an eagle, demonstrating the power and greatness of that spirit.
Dios envió esos espíritus y entraron en el corazón del rey de Babilonia y su ejército, llevándolos a atacar y destruir Jerusalén.;God sent those spirits and they entered the heart of the king of Babylon and his army. And that's why they came to attack and fight and destroy Jerusalem.
Jerusalén fue sitiada durante dos años antes de caer, y durante ese tiempo la gente moría de hambre y comía a sus propios hijos.;The city was besieged for those two years. Since they had no food because they couldn't go in or out, they died of hunger. People were dying of hunger and they were eating their children.
Hubo una plaga, algunos murieron de hambre, otros de la plaga, y todos estaban atrapados sin que nadie los enterrara.;There was a plague. Some died of hunger, others from the plague, and all were trapped there. There was no one to bury them.
Luego el ejército llegó y destruyó a los que quedaban, incendiando el templo de Salomón, el palacio y toda la ciudad.;Then the army came and wiped out those who remained. They set fire to the Lord's temple which Solomon had built, as well as the entire city, the palace and everything in it.
Llevaron prisioneros a algunos reyes, príncipes y entre ellos a Daniel con sus amigos, y Ezequiel también estaba allí.;They took prisoners, a king and his family, and also many of the princes were taken. Among those was Daniel with his friends and Ezekiel was there.
Dios no quería que Ezequiel continuara a Babilonia, sino que regresara a Jerusalén a profetizar a los que habían quedado.;So God didn't want Ezekiel to continue to Babylon but made him return again to Jerusalem to prophesy there to those who had remained.
Dios le mostró a Ezequiel en la visión quiénes fueron los autores de esa destrucción, representados por esos seres vivientes.;God shows Ezekiel in the vision who was the author of that destruction. He's showing these living creatures with the faces of these beasts.
Eso significa el poder y la fuerza de cada espíritu que entró en el rey de Babilonia y su ejército para que atacaran.;So that signifies the power and strength of each spirit who entered the king of Babylon and his army and that's why they attacked.
Como dice la Biblia, no es por espada ni por la fuerza del hombre, sino por el poder de Dios y su espíritu que se hacen las cosas.;This is how God shows us, as the Bible says, that it's not by sword, it's not man, it's not the strength of man. It's the power of God, it's the spirit of God that does things.
Dios también permitió que espíritus poderosos influyeran en los corazones y pensamientos de esas personas, dirigiendo sus acciones.;God also allowed powerful spirits to influence the hearts and thoughts of these people, directing their actions. This happens today as well.
Hoy también espíritus poderosos influyen en gobiernos, reyes, presidentes, gobernantes y ministros cuando Dios quiere manifestarse.;Even now powerful spirits influence governments, kings, presidents, rulers, ministers, and others. When God wants to punish or manifest himself, he allows spirits to influence people.
A veces decimos que tal presidente es muy malo, pero no nos detenemos a reflexionar que no es el ser humano actuando solo.;We might say, 'Oh, that president of that country is so bad. Look at how he behaves.' We judge the president, the king or the ruler is evil. But we often fail to stop and reflect.
Debemos entender que es un espíritu que lo influye, y Dios lo permite ya sea para bendición o para castigo de un pueblo.;We should understand that it is not the human being acting on his own, but that he is influenced by spirits. And God allows this either for blessing or for punishment.
Cuando seguimos al Señor y confiamos en Dios, él nos guarda y nos ayuda, protegiéndonos de todo peligro que nos rodea.;We protect ourselves from all danger when we follow the Lord. When we love and trust in God, God keeps us and helps us.
Hay espíritus poderosos actuando en el mundo hoy, y muchas personas no se dan cuenta de quién los está influyendo realmente.;But there are powerful spirits at work in the world today. And many people do not realize it. A person may think he is very intelligent or very wise, but in reality he does not know who is influencing him.
Si Dios nos mostrara en visiones sobre cada persona, quedaríamos asombrados, pero eso no es lo que le importa a Dios.;If God were to show us in visions about each person, we would be amazed. We might even write books. But no, that is not what matters to God.
El Señor lo reveló aquí para que nosotros, sus hijos, podamos leer, aprender y entender cómo estamos parados en este mundo.;For the Lord that is not important. He revealed it here so that we, his children, can read, learn, and understand how we are standing in this world and before whom we are standing.
Si vamos a ser mal gobernados, Dios nos ayudará si vamos a ser bien gobernados, es porque Dios está enviando una bendición.;If we are to be poorly governed, God will help us. If we are to be well-governed, it is because God is sending a blessing. In any case, we depend on God.
Con él viviremos una situación diferente porque Dios siempre vela por nosotros, nos ayuda y a través de él aprendemos.;With him, we will experience a different situation because God always watches over us. He helps us and through him, we learn.
Hermanos, lean la Biblia, pues Dios revela su verdad a través de figuras y representaciones simbólicas que debemos entender.;Brothers, read the Bible. We must read the Bible because of the way God reveals his truth. He often shows it through figures and symbolic representations.
Cuando Dios dio estas visiones a Ezequiel, reveló que las cuatro criaturas representaban a los que entraron en Babilonia para causar daño.;When God gave these visions to Ezekiel, he revealed that the four creatures represented the ones who entered Babylon to carry out all the evil and cause all the harm to the people of Israel.
Así como Dios actuó en el pasado, hoy sigue actuando, enviando ángeles para protegernos y levantando gobernantes para bendición o castigo.;So just as God acted in the past, today he continues to act. He sends angels to protect and watch over us. And he also raises people in the world, rulers who may bring punishment or blessing.
Por eso a veces debemos respetar lo que sucede en las naciones, sin juzgar ni condenar, porque no conocemos el plan completo de Dios.;This is why we sometimes have to respect what happens in the nations, not to judge or condemn, because we don't know the full plan. It is allowed by God.
Si Dios eligió a alguien para ser gobernante, esa es su voluntad, para bien o para mal, y debemos respetarlo.;If he chose someone to be ruler, then that is his will, for good or for bad. Yes, Lord, that is your will. So we show respect because we do not know more than God.
En la mitología y la idolatría hacen figuras con esos rostros y alas porque leen la Biblia y luego crean imágenes de allí.;Look at the way God speaks. That is why in mythology and in all forms of idolatry they make figures with these faces, figures with faces and wings, because they read from the Bible and then begin making images from there.
