Mi pregunta, Hermana, se encuentra en Joel 1, 10 y 11.;My question, Sister, is found in Joel 1, 10 and 11.
Joel 1 10 11: Vosotros leéis: Hermano, el campo está desperdiciado, la tierra llora, porque el grano está arruinado,;Joel 1 10 11: You may read, Brother, the field is wasted, the land mourns, for the grain is ruined,
el vino nuevo se seca, el aceite falla. Avergonzarse, granjeros, ballenas, videntes, por las malas hierbas;the new wine is dried up, the oil fails. Be ashamed, you farmers, whale, you vinedressers, for the weeds
y la cebada, porque la cosecha del campo ha perecido.;and the barley, because the harvest of the field has perished.
Sabemos, hermana, que la cosecha es el evangelio. ¿Qué significa que la cosecha del campo ha perecido?;We know, Sister, that the harvest is the gospel. What does it mean that the harvest of the field has perished?
¿Podría explicarnos este versículo, hermana? Gracias, y que Dios continúe bendiciendote.;Could you please explain this verse to us, Sister? Thank you, And may God continue blessing you.
Gracias. Bueno, aquí en el versículo 1, el Señor envía a Joel para enviar un mensaje al pueblo de Israel.;Thank you. Well, here in verse 1, the Lord sends Joel to send a message to the people of Israel.
El pueblo de Israel ya estaba, durante sus últimas veces antes de ser exterminado, como el pueblo de Dios,;The people of Israel were already, during their last few times before they were exterminated, as the people of God,
la nación santa o aquella tierra santa como aquellos que fueron privilegiados por Dios,;the holy nation or that holy land as those who were privileged by God,
Estaban al borde de perder este título, pero el Señor envió a Joel con otro mensaje que tampoco entendían.;They were at the brink of losing this title, but the Lord sent Joel with another message that they also did not understand.
Es por eso que diría, dice aquí en el versículo cuatro, dice lo que mastica,;This is why he would say, he says here in verse four, it says what the chewing,
o más bien el versículo dos, escucha esto. Vosotros, ancianos, os habéis oído todos los habitantes de la tierra,;or rather verse two, hear this. You elders, and give ear all you inhabitants of the land,
significa que el pueblo de Israel, ¿hay algo así en tus días o incluso en los días de tus padres?;meaning the people of Israel, has anything like this happen in your days or even in the days of your fathers?
Cuéntale a tus hijos sobre eso, deja que tus hijos le cuenten a sus hijos y a sus hijos Y otra generación.;Tell your children about it, let your children tell their children and their children And another generation.
Lo que dejó la langosta, la langosta ha comido.;What the chewing locust left, the swarming locust has eaten.
Lo que dejó la langosta, la langosta ha comido, lo que significa que vino una nación.;What the swarming locust left, the crawling locust has eaten, meaning a nation came.
y destruyó a los israelitas y lo que quedó, entonces fue destruido por otra nación,;and destroyed the Israelites and what remained, well then it was destroyed by another nation,
y el pequeño que permaneció otra nación vino y la destruyó,;and the little that remained another nation came and destroyed it,
y las últimas cosas que quedaron entonces el rey de Babilonia vino;and the very last things that remained then the king of Babylon came
