Mi pregunta es, hermana, ¿por qué la humanidad no ha dejado de involucrarse en la idolatría?;My question is, sister, why has humankind not stopped engaging in idolatry?
Pero sabemos que no son sólo ídolos, no sólo estatuas,;But we know that it's not just idols, not just statues,
más bien que hay otros tipos de idolatrias que la gente disfraza como debilidades, ¿verdad, hermana?;rather that there are other kinds of idolatries that people disguise as weaknesses, right, sister?
Entonces, ¿podrías por favor elaborar, si fueras tan amable? Porque sabemos que la idolatría disgusta al Señor.;So, could you please elaborate, if you would be so kind? Because we know that idolatry displeases the Lord.
Muchas gracias, hermana. Lo que la hermana dice que hay otros tipos,;Thank you very much, sister. What the sister says that there are other kinds,
¿qué ves de la idolatría que no se trata de ídolos, de estatuas?;like what do you see of idolatry that isn't about idols, about statues?
Podría ser que aman mucho su trabajo y descuidan su matrimonio por trabajo.;It might be that they love their work a lot and neglect their marriage for work.
O les encanta el dinero demasiado. Sí, bueno, digamos que los que aman mucho dinero,;Or they love money too much. Yes, well, let's say those who love money too much,
podrías llamarlos codiciosos, ¿verdad? Una persona avaricia que ama tanto dinero;you might call them greedy, right? A greedy person who loves money so much
y quiere tener dinero y quiere convertirse en millonario sin trabajar.;and wants to have money and wants to become a millionaire without working.
Sin trabajar, quieren convertirse en millonario. Muy bien, así que decimos una persona avaricia.;Without working, they want to become a millionaire. All right, so we say a greedy person.
La gente en el mundo también puede convertirse en idólatras de sí mismos, ser idólatras de sí mismos.;People in the world can also become idolaters of themselves, be idolaters of themselves.
Diciendo: 'Quiero complacerme y vivir la vida que me gusta;Saying, 'I want to please myself and live the life I like
y hacer lo que disfruto, y nadie puede obligarme.;and do what I enjoy, and no one can force me.
Y no me ordenas, no me ordenes, no me corrijas, porque así soy;And you don't order me, don't command me, don't correct me, because that's how I am
y así es como quiero ser, y ese es el placer que vivo, el placer que siento,;and that's how I want to be, and that is the pleasure I live, the pleasure I feel,
y quiero disfrutar de mi vida, y dejarme ser como quisiera, ¿verdad?;and I want to enjoy my life, and let me be as I wish, right?
Hay gente que no piensa en cambiar.;' So, there are people who don't think about changing.
No piensan en darle a la otra persona su tiempo, su lugar, pero en cambio sólo piensan en sí mismos.;They don't think about giving the other person their time, their place, but instead they only think about themselves.
Bueno, en ese caso, se están convirtiendo en una especie de idólatras de sí mismos.;Well, in that case, they are becoming sort of idolaters of themselves.
Y también ídolos de otras personas, idólatras de su familia, idólatras de alguna circunstancia en la vida, de deportes.;And also idolaters of other people, idolaters of their family, idolaters of some circumstance in life, of sports.
Por ejemplo, hay personas que son muy a quienes llaman fanáticos, ¿verdad?;For example, there are people who are very who they call fanatics, right?
La gente dice que son fanáticos de un deporte en particular.;People say they are a fanatic of a particular sport.
Digamos que a veces no es que la gente se vuelva tan fanática, sino más bien idólatra.;Let's say that sometimes it's not that people become so fanatical, but rather idolatrous.
Y ves a la gente luchando y teniendo disputas, argumentos, e incluso entrar en altercaciones físicas debido a un deporte,;And you see people fighting and having disputes, arguments, and even getting into physical altercations because of a sport,
por un cantante, algunos bien, artistas. Bueno, eso también se llamaría un comportamiento demasiado alto.;because of some singer, some well, artists. Well, that would also be called an over-the-top behavior.
Pero yo diría, 'Idolater de todas estas cosas, ¿por qué no tomar las cosas normalmente?;But I would say, 'Idolater of all these things, why not take things normally?
Si puedes verlo, genial. Si no puedes verlo, lo mismo.';If you can watch it, great. If you can't watch it, the same.'
Si asistió, asistió. Y si no pudieras asistir, todo lo mismo, ¿verdad?;If you attended, you attended. And if you couldn't attend, all the same, right?
Si ganas, está bien. Y si perdiste, bueno, bien, ¿verdad?;If you won, that's fine. And if you lost, well, fine, right?
Tómalo así. Así que las personas que se convierten en idólatras de todas esas circunstancias sufren.;Take it like that. So, the people who become idolaters of all those circumstances suffer.
Ellos sufren porque les trae sufrimiento e incomodidad. ¿De acuerdo?;They suffer because it brings them suffering and discomfort. All right?
Todas estas son cosas que Dios nos enseña, no para ser excesivos, para no ser idólatras,;All these are things that God teaches us, not to be excessive, not to be idolatrous,
y no para ser fanático, sino para ser normal;and also not to be fanatic, but to be normal
y hacer cosas como si pudieras comer bien, luego comer.;and do things like if you can eat well, then eat.
Y si no comiste, lo mismo. Si comí manjares, entonces gloria a Dios.;And if you did not eat, well, the same. If I ate delicacies, then glory to God.
Si no comía manjares, lo mismo. Gloria a Dios.;If I did not eat delicacies, well, the same. Glory to God.
Lo importante es que tengo comida, tuve comida,;The important thing is that I have food, I had food,
y no tengo hambre. Así que debemos estar contentos con todo lo que Dios presenta;and I am not going hungry. So, we must be content with everything that God presents
y nos da y no exagerar para no sufrir o hacer sufrir a otros.;and gives us and not to exaggerate so as not to suffer or make others suffer.
Por lo tanto, también debemos protegernos de la idolatría física, la idolatría de las estatuas, de los santos,;Therefore, we must also protect ourselves from physical idolatry, the idolatry of statues, of saints,
porque hay muchas personas que vienen a la iglesia;because there are many people who come to the church
y han estado en la iglesia durante 2 años, 5 años, 8 años,;and have been in the church for 2 years, 5 years, 8 years,
y todavía mantener en casa un pequeño recuerdo, el pequeño recuerdo de mi abuelo, mi abuela,;and still keep at home a little memento, the little memento from my grandfather, my grandmother,
las pequeñas figuras santas hechas de porcelana, y esto es dorado.;the little saint figurines made of porcelain, and this is gold-plated.
Entonces, ¿cómo voy a deshacerme de esto si está dorado, si es porcelana fina traído de Europa?;So, how am I going to get rid of this if it's gold-plated, if it's fine porcelain brought from Europe?
Así que el pequeño santo está ahí, bien guardado. Y tengo todo de mis antepasados guardados allí, ¿verdad?;So, the little saint is there, well kept. And I have everything from my ancestors kept there, right?
También podemos llamar a esa idolatría. Eso es idolatría, también, porque no dejamos ir estas cosas.;We can also call that idolatry. That is idolatry, too, because we do not let go of these things.
Pero en cambio, queremos mantenerlos en nuestros corazones.;But instead, we want to keep them in our hearts.
Y esto daña nuestra vida espiritual. Hay personas que vienen a la iglesia, están asistiendo a la iglesia,;And this harms our spiritual life. There are people who come to the church, are attending the church,
incluso han recibido el Espíritu Santo, y sin embargo siguen dando vueltas con sus cuentas, ¿verdad?;have even received the Holy Spirit, and yet they still go around with their beads, right?
No cuentas de rosario, con escapularios, y los guardan en algún lugar junto con supersticiones, el hueso del gato, el pie del conejo,;Not rosary beads, with scapulars, and they keep them somewhere along with superstitions, the cat's bone, the rabbit's foot,
la oreja del conejo, que es para buena suerte. Entonces, llevan todos esos amuletos contra mala suerte;the rabbit's ear, which is for good luck. So, they carry all those amulets against bad luck
y por buena suerte y las pequeñas figuras santas, y guardan todo eso.;and for good luck and the little saint figurines, and they keep all of that.
