Entonces, preguntan al Señor, y le dicen: 'Bueno, que habitará en tu Tabernáculo,;So, they ask the Lord, and they say to him, 'Well, who will dwell in your Tabernacle,
¿O quién estaría viviendo en su santo Templo? Porque ese templo en ese tiempo, que era físico,;or who would be dwelling in his holy Temple?' Because that temple in that time, which was physical,
representaba el templo de Dios en el futuro.;it was representing the temple of God in the future.
El templo de Dios, dice la Biblia, el templo de Dios es el corazón de los hombres. Cuando Dios entra;The temple of God, the Bible says, the temple of God is the hearts of men. When God comes in
y habita en el corazón de un hombre o una mujer que hace la voluntad de Dios, ahora, por supuesto,;and dwells in the heart of a man or a woman who does God's will, now, of course,
esta persona no peca. Entonces, entonces, este hombre, esta mujer se convierte en el templo de Dios.;this person does not sin. So, then, therefore this man, this woman becomes the temple of God.
Y la Biblia también dice que la Asamblea de todos los que buscan a Dios es llamada la iglesia,;And the Bible also says that the Assembly of all of those who seek God is called the church,
y que Dios está allí, está en medio de su iglesia,;and that God is there, he is in the midst of his church,
en medio de los que lo buscan. Entonces, la pregunta que se le hace al Señor es,;in the midst of those who seek him. So, the question that is then asked to the Lord is,
¿Quién puede permanecer en su Tabernáculo, o quién puede morar en su santo monte?;who may abide in your Tabernacle, or who may dwell in your Holy Hill?
Y Dios da una respuesta, él responde en el versículo número dos, por favor lee al que camina recto y trabaja justicia;And God gives an answer, he responds in verse number two, please read He Who Walks uprightly and works righteousness
y habla la verdad en su corazón. Así que Dios dice que es alguien que camina en pie.;and speaks the truth in his heart. So God says that it is someone who walks uprightly.
Creo que entiendes lo que significa caminar de forma vertical.;I think you understand what it means to walk uprightly.
No es pecar. Ahora ya sabemos cuáles son los pecados.;It is not to sin. Now we already know what the sins are.
Hay pecados visibles, como adulterio, fornicación, asesinatos, agresiones, secuestros, etc.;There are visible sins, like adultery, fornication, murders, assaults, kidnapping, Etc.
Hay pecados secretos, como la envidia, la codicia, el resentimiento, el odio, las disputas, el orgullo.;There are secret sins, like Envy, greed, resentment, hatred, quarrels, Pride.
Todos esos son pecados secretos, pero todo eso es pecado,;Those are all secret sins, but all of that is a sin,
y todo eso, cuando conocemos a Dios, y cuando nos dedicamos a él,;and all of that, when we know God, and when we devote ourselves to him,
y decidimos hacer la voluntad de Dios, nos cambia, nos ayuda a cambiar,;and we decide to do God's will, he changes us, he helps us to change,
y nuestros corazones son purgados de todas esas cosas.;and our hearts are purged from all of those things.
Así que, en nuestro corazón ya no hay asesinatos, robos.;So, in our heart there's no longer any murders, any thefts.
No hay fornicación, ni adulterio. Ya no hay ningún orgullo, resentimiento.;There is no fornication, no adultery. There is no longer any Pride, resentment.
Ya no hay un deseo de lastimar a nadie o envidiar a nadie, pero el amor;There is no longer a desire to hurt anyone or Envy anyone, but love
y ser misericordioso, eso es lo que comenzamos a Puerto en nuestro corazón.;and to be merciful, that is what we begin to Harbor in our heart.
Así que esto es lo que llamamos caminar de manera vertical, comerlos,;And so this is what we then call walking uprightly eat them,
y también cuando somos responsables de nuestras acciones, responsables con nosotros mismos, con nuestras familias, en nuestro hogar,;and also when we are responsible for our actions, responsible with ourselves, with our families, in our household,
con los que nos rodean, los que trabajan, los de la escuela, los de la fábrica, los de la pequeña empresa,;with those around us, those at work, those at school, those in the factory, those in the small business,
en todos estos lugares, cuando somos responsables y organizados;in all these places, when we are responsible and organized
y honesto, y somos buenos empleados, o somos buenos empleadores,;and honest, and we are good employees, or we are good employers,
y somos honestos, y pagamos los salarios a tiempo, o recibimos nuestro salario a tiempo,;and we are honest, and we pay salaries on time, or we receive our salary on time,
y trabajo con honorabilidad, esto es lo que llamamos caminar con fuerza.;and I work with honorability, this is what we call walking uprightly.
Eso es lo que llamamos caminar con fuerza. Así que no es el simple hecho de decir,;That is what we call walking uprightly. So it's not the simple fact of saying,
bueno trabajo en este negocio, trabajo en una panadería,;well I work at this business, I work at a bakery,
y así voy a robar el pan porque el dueño es muy rico;and so I'm going to steal the bread because the owner is very wealthy
y no necesita este pan extra. Tal vez tengas razón pensando de esa manera, pero Dios está mirando,;and he doesn't need this extra bread. Well maybe perhaps maybe you're right thinking that way, but God is watching,
y Dios dice, bueno no estás siendo honesto, no eres honorable, no eres intachable, no eres recto, estás fallando.;and God says, well you're not being honest, you're not honorable, you're not blameless, you're not upright, you're failing.
¿Por qué? Bueno, hay un espíritu de robo en tu corazón para robar pan.;Why? Well there is a spirit of theft in your heart to steal bread.
Es igual que robar un caballo o una vaca o robar un televisor o cualquier otro artículo que tal vez entras;It's the same like stealing a horse or a cow or stealing a TV or any other item that maybe you go into
y robar de. Es lo mismo. Es el ACT no la cantidad ni el valor.;and steal from. It's the same. It's the ACT not the amount nor the value.
Así que lo que llamamos recto es lo que debemos ser.;So that which we call upright is what we should be.
Debemos tener cuidado y por lo tanto Dios nos ha llamado;We should be careful and therefore God has called us
y nos reunimos aquí para que aprendamos y así cada día podamos mejorar nuestro progreso;and gathered us here so that we learn and so each day we may better ourselves progress
y Dios entonces será muy feliz con nosotros y nos mantendrá en su lugar santo extranjero.;and God will then be very happy with us and he will keep us in his holy place foreign.
