Buenas noches. Que el Señor os bendiga, hermanos, hermanas. Dios te bendiga.;Good evening. May the Lord bless you, brothers, sisters. God bless you.
Bueno, estamos felices cuando cantamos al Señor.;Well, we are happy when we sing to the Lord.
¿Quién estará en presencia de Dios? ¿Quién estará en su santo templo?;Who will be in the presence of God? Who will be in his holy Temple?
¿Quién estará en su santa montaña? ¿Quién estará delante de Dios?;Who will be on his holy mountain? Who will stand before God?
Entonces dice que el que tiene un corazón puro;Then he says that the one with a pure heart
y manos limpias, con manos muchos pecados se cometen,;and clean hands, with hands many sins are committed, right,
y el Corazón, bueno, es lo que almacena las malas o buenas intenciones.;and the Heart, well, it is that which stores the bad or good intentions.
Por eso el Señor dice que quiere que tengamos un corazón limpio,;So that's why the Lord says he wants us to have a clean heart,
que dentro de nuestro corazón no puede haber inmundicia, pero que todo puede ser la belleza;that within our heart there may be no uncleanliness, but that everything may be the beauty
y la amabilidad de nuestro Dios. Puede verlo. Y así leemos aquí en el Salmo 119.;and loveliness of our God. You may see it. And so we read here in Psalm 119.
En el Salmo 119 la palabra del Señor dice que leeremos hasta el versículo 16 del Salmo 119.;In Psalm 119 the word of the Lord says we will be reading until verse 16 of Psalm 119.
Dice que los bendecidos son los no contaminados en lo que en el camino.;It says blessed are the undefiled in what in the way.
¿Por qué dice que no están contaminados en el camino?;Why does it say they are undefiled in the way?
La respuesta está más adelante. ¿Por qué podría ser? Porque son lo que camina en lo que en la ley de nuestro Dios,;The answer is further ahead. Why could it be? Because they are what walking in what in the law of our God,
en los Mandamientos del Señor. Son los no contaminados en el camino.;in the Commandments of the Lord. 'They are the undefiled ones in the way.
Dice que los benditos son los que caminan en la ley del Señor;It says that blessed are those who walk in the law of the Lord.'
Bienaventurados los que guardan sus testimonios y que lo buscan con todo el corazón.;Blessed are those who keep his testimonies and who seek him with the whole heart.
Tampoco hacen iniquidad, andan en sus caminos.;They also do no iniquity, they walk in his ways.
Nos has ordenado que guardemos tus preceptos con diligencia. Podemos ver que este Salmo 119 destaca los Mandamientos de nuestro Dios.;You have commanded us to keep your precepts diligently. We can see that this Psalm 119 highlights the Commandments of our God.
los preceptos, sus caminos, sus ordenanzas, su palabra, su testimonio, su ley. Todas estas palabras son las mismas, los Mandamientos.;the precepts, his ways, his ordinances, his word, his testimony, his law. All these words are the same, the Commandments.
Y leemos todo el Salmo 119 y se destaca porque invita a todos a cumplir;And we read all of Psalm 119 and it stands out because it is inviting everyone to fulfill
y amar y tener en su corazón los Mandamientos de Dios.;and to love and to have in their heart the Commandments of God.
Y estos mandamientos tienen varias palabras similares que significan lo mismo, los estatutos, las ordenanzas, las leyes,;And these command ments have several similar words that mean the same thing, the statutes, the ordinances, the laws,
el camino. Así que podemos ver aquí en el versículo en el que estamos leyendo es versículo cuatro, correcto.;the way. So we can see here in the verse in the we are reading it is verse four, right.
Dice que nos has ordenado que mantengamos tus preceptos con diligencia.;It says you have commanded us to keep your precepts diligently.
Allí destaca los Mandamientos del Señor. Versículo 5 puede leerlo.;There it highlights the Commandments of the Lord. Verse 5 you may read it.
Dice que deseo que nuestros caminos fueran dirigidos para que podamos guardar o cumplir los estatutos del Señor.;It says I wish our ways were directed so that we could keep or fulfill the statutes of the Lord.
Los estatutos son los mismos que los Mandamientos. Versículo 6, entonces no me avergonzaría cuando miro todos tus mandamientos.;The statutes are the same as Commandments. Verse 6, then I would not be ashamed when I look into all your Commandments.
Como podemos ver todos los versículos están resaltando la misma cosa, la misma materia, los Mandamientos de Dios.;As we can see all the verses are highlighting the same thing, the same matter, the Commandments of God.
Lea el versículo 7. Así es, los juicios correctos son los Mandamientos del Señor.;Read verse 7. That's right, the right rightous judgments are the Commandments of the Lord.
Versículo 8 Guardaré tus estatutos, no me abandones.;Verse 8 I will keep your statutes, do not forsake me utterly.
Aquí ya dice estatutos, es lo mismo. Continúe con el versículo n.;Here it already says statutes, it's the same thing. Continue with verse n.
Aquí no dice mandamientos ni estatutos, sino que dice cuál es la palabra de su palabra la palabra de Dios.;Here it does not say Commandments or statutes but says what the word his word the word of God.
¿Cómo puede un joven limpiar su camino tomando cuidado según su palabra.;How can a young man cleanse his way by taking heed according to your word.
Ver vers 10, con todo mi corazón te he buscado, oh,;Ver vers 10, with my whole heart I have sought you, oh,
no me deje pasar por lo de sus Mandamientos. Lo repite de nuevo.;let me not Wander from what from your Commandments. It repeats it again.
Continuar con el 11. Aquí no dice mandamientos ni estatutos ni caminos, pero dice cuál es su palabra,;Continue with the 11. Here it does not say Commandments or statutes or way, but says what your word,
que es lo mismo. 12 dice bendito eres oh Señor enséñame tus estatutos.;which is the same. 12 says blessed are you oh Lord teach me your statutes.
Continúe aquí ahora dice los juicios igual que los estatutos como los mandamientos como la palabra.;Continue here it now says judgments the same as statutes as sayings as Commandments as word.
Como se puede ver se menciona de diferentes maneras pero significa lo mismo, El Señor,;As you can see it is mentioned in different ways but it means the same thing, The Lord,
resaltando que realmente el Triunfo y la victoria de los seres humanos es cumplir o mantener o hacer cumplir los Mandamientos de nuestro Dios.;highlighting that really the Triumph and victory of human beings is to fulfill or keep or enforce the Commandments of our God.
sus ordenanzas, sus palabras, su palabra. Atenderlo y hacerlo.;his ordinances, his sayings, his word. Attend to it and do it.
Eso debe ser todo para los seres humanos. Todo ser humano debe buscar a Dios de esta manera.;That should be everything for human beings. Every human being should seek God in this way.
Pero nosotros aquí reunidos aquí todos tenemos un llamado,;But we here who are gathered here all have a calling,
dios te ha traído y te ha hecho un llamado,;you God has brought you And has made you a calling,
y ha dado a cada uno un trabajo, un oficio, un deber,;and he has given each one a job, a trade, a duty,
proclamar o predicar esa palabra del señor.;to spread Proclaim or preach that word of the lord.
Continuamos aquí en el versículo 14 Me he alegrado en el camino de vuestros testimonios.;We continue here in verse 14 I have rejoiced in the way of your testimonies.
Allí ya lo llama testimonio que es el mismo que el mandamiento que en todas las riquezas.;There he already calls it testimony which is the same as commandment as much as in all riches.
Continúe con el versículo 15 vea así que los Mandamientos y los caminos del Señor son los mismos que son los mismos.;Continue with verse 15 see so the Commandments and the ways of the Lord are the same it's the same.
Y el versículo 16 dice: Me deleitaré en tus estatutos,;And verse 16 says, I will Delight myself in your statutes,
que es lo mismo no olvidaré tu palabra, bendito sea el nombre del Señor.;which is the same I will not forget your word, blessed be the name of the Lord.
Qué hermoso es, hermanos y hermanas, cuando leemos la palabra, pero la leemos meditando en ella,;How beautiful it is, brothers and sisters, when we read the word, but we read it meditating on it,
pensando en cada palabra, cada versículo de la Biblia, así es como tenemos que leer la Biblia con el corazón.;thinking about each word, each verse of the Bible, that's how we have to read the Bible with the heart.
y pensando en analizar para comprender Y valora esos escritos, que es la palabra de Dios,;and thinking analyzing to understand to appreciate And value those writings, which is the word of God,
porque la Biblia es la palabra de Dios. Son los escritos que ordenó a través de sus siervos,;because the Bible is the word of God. They are the writings that he ordered through his servants,
todos sus siervos los profetas, de Moisés, todos ellos fueron testigos, caminaron con Dios, escucharon su palabra,;all his servants the prophets, from Moses, all of them were Witnesses, walked with God, listened to his word,
A su manera, sus ordenanzas. Y el Señor les dijo que los escribieran en un libro.;His way, his ordinances. And the Lord told them write them in a book.
Escribe esto en un libro para la posteridad, somos esa posteridad.;Write this in a book for posterity, we are that posterity.
Y aún falta otra posteridad. y entonces tienen que deleitarse en estos maravillosos escritos,;And another posterity is yet to come. and they then have to delight in these wonderful writings,
pero cuando los leemos con el corazón, con inteligencia, meditación, apreciación y valoración.;but when we read them with the heart, with intelligence, Meditating, appreciating, and valuing.
