Hermana Maria Louisa, mi primera pregunta es en 1 Samuelter 18 verso 10.;Sister Maria Louisa, my first question is in 1st Samuelter 18 verse 10.
Sí, hermana. 1o Samuel verso 18:10. Capítulo 18 verso 10.;Yes, sister. 1st Samuel verse 18:10. Chapter 18 verse 10.
Sí. Y sucedió al día siguiente que el espíritu angustiante de Dios vino sobre Saúl;Yes. And it happened on the next day that the distressing spirit from God came upon Saul
y profetizó dentro de la casa. Así que David tocó música con su mano como en otras ocasiones,;and he prophesied inside the house. So David played music with his hand as at other times,
pero había una lanza en la mano de Saúl. Y me gustaría conectarlo con James 1:es 13;but there was a spear in Saul's hand. And I'd like to connect it with James 1:es 13
y 14. Que nadie diga cuando es tentado, soy tentado por Dios.;and 14. Let no one say when he is tempted, I am tempted by God.
Porque Dios no puede ser tentado por el mal, ni tenta a nadie.;For God cannot be tempted by evil, nor does he himself tempt anyone.
Pero cada uno es tentado cuando es atraído por sus propios deseos;But each one is tempted when he is drawn away by his own desires
y enganchado. Hermana Maria Louisa, me gustaría tener un entendimiento más profundo.;and enticed. Sister Maria Louisa, I would like to have a deeper understanding.
En 1 Samuel 18, dice que un espíritu de angustia de Dios vino sobre Saúl.;In 1st Samuel 18, it says that a distressing spirit from God came upon Saul.
Pero en James, dice que Dios no tenta a nadie.;But in James, it says that God doesn't tempt anyone.
¿Podrías ayudarme a entender estos versículos? Gracias, hermana.;Could you help me understand these verses? Thank you, sister.
Sí. Bueno, bueno, bueno. Qué pregunta más dura, ¿verdad? ¿Alguien ya tiene la respuesta?;Yes. Well, well, well. What a tough question, right? Does anyone already have the answer?
En realidad es bastante simple. Antes de darte la respuesta concreta, déjame darte un ejemplo.;It's actually pretty simple. Before I give you the concrete answer, let me give you an example.
Digamos que hay una reunión de jueces. El Tribunal Supremo está allí con todos los jueces;Let's say there's a meeting of judges. The Supreme Court is there with all the judges
y van a sentenciar a una persona. Esta persona ha hecho daño, cometido muchas malas obras;and they're going to sentence a person. This person has done harm, committed many wicked deeds
y dijeron: 'Bueno, debemos condenarlo'. Y algunos dicen prisión, otros pena de muerte, otros esto;and they said, 'Well, we must condemn him.' And some say prison, others death penalty, others this
y eso. Así que la persona es juzgada por los superiores, por esos jueces.;and that. So the person is judged by the superiors, by those judges.
Por lo tanto, cuando el juez ordena la pena de muerte o no dice 10 años de prisión,;Therefore, when the judge orders the death penalty or he says no 10 years in prison,
entonces sale en las noticias. The court or the judge ruled that he should receive the death penalty for what he did.;then it comes out in the news. The court or the judge ruled that he should receive the death penalty for what he did.
Así que el juez condenó a esa persona a muerte. ¿Pero lo hizo físicamente?;So, the judge sentenced that person to death. But did he physically do it?
No lo hizo físicamente. Él dio la orden, ¿verdad?;He didn't do it physically. He gave the order, right?
Él dio la orden. Así que los otros lo hicieron. Pero los otros que hicieron eso no se mencionan.;He gave the order. So, the others did it. But the others who did that are not mentioned.
Sólo el que dio la orden. Otro ejemplo, menos dramático.;Only the one who gave the order. Another example, less dramatic.
Un edificio o una torre. Es construido y por lo que ponen un aviso que dice,;A building or a tower. It is built and so they put up a notice that says,
'Este edificio fue construido por arquitecto o ingeniero así y así.;'This building was built by architect or engineer so and so.
¿De verdad crees que el arquitecto puso un ladrillo? No puso ni un solo ladrillo, no ensució sus manos.;Do you really think the architect laid a brick? He didn't lay a single brick, didn't get his hands dirty.
Sólo hizo los dibujos y ordenó a otros." Deberían haber dicho: 'El trabajador así;He only made the drawings and ordered others.' They should have said, 'The worker so
y así, los trabajadores que eran así y así, 200, 300 trabajadores construyeron este edificio;and so, the workers who were so and so, 200, 300 workers built this building.'
No, fue hecho por ingeniero así y así o arquitecto así;No, it was done by engineer so and so or architect so
y así. Bueno, eso es lo que pasó aquí. Cuando usted lee que un espíritu maligno de Dios vino;and so. Well, that's what happened here. When you read that an evil spirit from God came
y tomó a Saúl, correcto, para atormentarlo, ¿no? Bueno,;and took Saul, right, to torment him, wasn't it? Well,
ese espíritu malo era Dios permitiendo al diablo darle permiso para ir allí y atormentar al pobre rey Saúl.;that evil spirit was God allowing the devil giving him permission to go there and torment poor King Saul.
Así que Dios lo permitió. Dijo: "Sí, está bien. Ve a atormentarlo;So, God allowed it. He said, 'Yes, it's fine. Go torment him.'
Así que el diablo fue allí y lo atormentó. Hermanos y hermanas, el diablo quiere causarnos problemas, perturbarnos,;So the devil went there and tormented him. Brothers and sisters, the devil wants to cause us trouble, disturb us,
pero Dios no le permite. Sin embargo, en algunos casos, si somos desobedientes;but God doesn't allow him. However, in some cases, if we are disobedient
y si estamos fallando a Dios, no haciendo las cosas bien, el Señor se enfada con nosotros.;and if we are failing God, not doing things right, the Lord gets upset with us.
Pero Dios no viene directamente a castigarnos. En cambio, permite que el diablo actúe.;But God doesn't come directly to punish us. Instead, he allows the devil to act.
Así que permite al diablo ir y lastimarnos;So he permits the devil to go and hurt us
y hacernos sufrir. Y es el diablo quien lo hace, no Dios.;and make us suffer. And it's the devil who does it, not God.
Pero sólo porque Dios lo permitió. Ese es el punto. Y cuando Saúl dice de Dios,;But only because God allowed it. That's the point. So when Saul says from God,
significa que Dios quería castigar a Saúl por ser terco y desobediente.;it means that God wanted to punish Saul for being stubborn and disobedient.
Así que permitió al diablo. Ordenó al demonio. Dijo que lo atormentara allí.;So he allowed the devil. He ordered the demon. He said torment him there.
Llévalo un par de veces. Y con Job, sucedió lo mismo.;Torment him a couple of times. And with Job, the same thing happened.
El Señor dijo al diablo: 'Muy bien, ve a tocar a Job,;The Lord said to the devil, 'All right, go touch Job,
